tau_sat,b,tau_0,gamma_0,n,cd,beta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
1000.0,100.0,250.0,3.333e-05,4.0,1000.0,15.0,0.175,-3.5253e-15,1483.5,2611.6,3436.8,3953.3,4228.8,4362.0,4424.9,4456.1,4472.9,4482.8,4489.5,4494.4,4498.3,4501.6,4504.7,4507.4,4509.6,4509.4,4493.6
1000.0,100.0,250.0,3.333e-05,5.0,200.0,15.0,0.055,-7.0506e-15,532.88,1000.8,1420.6,1808.6,2170.5,2503.1,2804.8,3074.5,3311.3,3515.0,3686.5,3827.9,3942.4,4033.3,4104.4,4160.0,4202.6,4232.0,4248.4
1000.0,100.0,250.0,3.333e-05,5.0,400.0,15.0,0.085,-2.1152e-14,795.1,1457.0,2042.1,2560.3,3004.2,3370.1,3657.6,3872.5,4026.0,4131.4,4202.2,4249.3,4280.6,4301.8,4316.5,4326.7,4334.4,4338.5,4330.8
1000.0,100.0,250.0,3.333e-05,5.0,600.0,15.0,0.115,-1.0576e-14,1040.7,1876.4,2588.5,3164.5,3596.8,3893.5,4080.7,4191.7,4255.7,4292.8,4315.0,4328.8,4338.0,4344.5,4349.4,4353.2,4356.0,4357.2,4345.6
1000.0,100.0,250.0,3.333e-05,5.0,800.0,15.0,0.145,0.0,1272.5,2264.2,3051.4,3612.4,3960.6,4150.7,4247.0,4295.2,4320.5,4334.8,4343.7,4349.9,4354.5,4358.2,4361.4,4364.1,4366.3,4366.8,4355.9
1000.0,100.0,250.0,3.333e-05,5.0,1000.0,15.0,0.175,0.0,1493.1,2616.5,3426.5,3913.7,4155.3,4261.8,4308.5,4330.6,4342.7,4350.3,4355.6,4359.8,4363.3,4366.5,4369.5,4372.2,4374.6,4375.2,4365.7
1000.0,100.0,350.0,3.333e-05,1.0,200.0,15.0,0.065,1.2338e-14,528.64,1015.2,1465.9,1886.1,2277.3,2640.9,2977.5,3288.2,3574.2,3836.8,4077.7,4298.5,4500.8,4686.2,4856.1,5012.0,5155.3,5286.2,5405.1
1000.0,100.0,350.0,3.333e-05,1.0,400.0,15.0,0.095,8.8132e-15,766.25,1439.6,2046.4,2592.7,3081.2,3515.1,3898.6,4236.5,4533.9,4795.6,5026.3,5229.6,5409.4,5568.5,5709.6,5834.7,5945.8,6044.2,6127.9
1000.0,100.0,350.0,3.333e-05,1.0,600.0,15.0,0.12,-7.0506e-15,952.02,1767.3,2483.2,3105.9,3641.9,4099.9,4489.7,4821.6,5104.5,5346.2,5553.2,5730.9,5883.6,6015.1,6128.4,6226.1,6310.4,6383.0,6442.0
1000.0,100.0,350.0,3.333e-05,1.0,800.0,15.0,0.145,1.4101e-14,1128.2,2075.3,2881.3,3557.0,4116.4,4577.0,4956.2,5269.2,5528.6,5744.1,5923.7,6073.5,6198.9,6303.7,6391.6,6465.1,6526.8,6578.0,6614.9
1000.0,100.0,350.0,3.333e-05,1.0,1000.0,15.0,0.17,1.4101e-14,1302.2,2368.6,3246.3,3954.2,4518.7,4968.0,5326.9,5615.1,5847.2,6034.8,6186.9,6310.3,6410.5,6492.1,6558.3,6612.2,6656.0,6690.5,6708.5
1000.0,100.0,350.0,3.333e-05,2.0,200.0,15.0,0.06,-3.349e-14,558.4,1059.7,1517.1,1942.5,2338.8,2705.2,3041.7,3348.1,3624.5,3871.5,4090.5,4283.1,4451.5,4598.0,4724.9,4835.1,4930.4,5008.5,5066.5
1000.0,100.0,350.0,3.333e-05,2.0,400.0,15.0,0.085,-2.644e-14,773.45,1443.3,2044.4,2586.4,3068.4,3490.0,3852.0,4157.5,4411.5,4620.5,4791.1,4929.7,5042.3,5133.6,5207.8,5268.1,5317.3,5357.2,5388.1
1000.0,100.0,350.0,3.333e-05,2.0,600.0,15.0,0.115,-1.4101e-14,1019.8,1873.6,2616.4,3249.3,3772.1,4189.9,4515.1,4763.5,4951.3,5093.0,5199.8,5280.6,5341.9,5388.6,5424.5,5452.1,5473.1,5488.5,5484.8
1000.0,100.0,350.0,3.333e-05,2.0,800.0,15.0,0.14,-1.9389e-14,1216.4,2210.0,3041.7,3710.0,4221.7,4598.0,4868.1,5059.8,5195.8,5292.5,5361.7,5411.5,5447.8,5474.3,5493.8,5508.5,5519.4,5526.7,5520.8
1000.0,100.0,350.0,3.333e-05,2.0,1000.0,15.0,0.165,-1.9389e-14,1406.1,2525.7,3420.0,4090.5,4563.3,4884.1,5098.3,5241.2,5337.2,5402.2,5446.7,5477.4,5499.0,5514.5,5525.8,5534.3,5540.7,5544.4,5537.6
1000.0,100.0,350.0,3.333e-05,3.0,200.0,15.0,0.055,-1.2338e-14,539.13,1019.6,1454.9,1858.5,2235.9,2586.5,2909.5,3204.6,3471.2,3709.0,3918.6,4101.3,4258.7,4393.0,4506.6,4602.2,4682.2,4748.2,4802.0
1000.0,100.0,350.0,3.333e-05,3.0,400.0,15.0,0.08,-1.2338e-14,763.96,1416.8,1998.8,2524.8,2992.8,3401.4,3749.1,4037.9,4271.8,4457.4,4602.2,4713.9,4799.5,4864.9,4915.0,4953.3,4982.9,5005.7,5022.6
1000.0,100.0,350.0,3.333e-05,3.0,600.0,15.0,0.11,-5.2879e-15,1019.6,1858.5,2586.5,3204.6,3709.0,4101.3,4393.0,4602.2,4748.7,4850.2,4920.3,4969.1,5003.3,5027.6,5045.2,5058.2,5067.7,5074.3,5070.9
1000.0,100.0,350.0,3.333e-05,3.0,800.0,15.0,0.135,-1.5864e-14,1222.2,2202.7,3020.1,3667.8,4146.6,4477.5,4695.1,4834.4,4923.0,4979.6,5016.5,5040.9,5057.7,5069.5,5078.0,5084.5,5089.5,5092.6,5089.5
1000.0,100.0,350.0,3.333e-05,3.0,1000.0,15.0,0.165,-1.2338e-14,1454.9,2586.5,3471.2,4101.3,4506.6,4748.7,4888.5,4969.1,5016.5,5045.2,5063.4,5075.4,5083.9,5090.1,5095.0,5099.0,5102.1,5102.7,5087.9
1000.0,100.0,350.0,3.333e-05,4.0,200.0,15.0,0.055,-4.0541e-14,553.62,1040.7,1477.9,1881.5,2258.5,2607.6,2927.9,3218.6,3478.7,3708.1,3907.2,4077.3,4220.5,4339.2,4436.5,4516.1,4580.0,4628.0,4659.7
1000.0,100.0,350.0,3.333e-05,4.0,400.0,15.0,0.08,-1.2338e-14,782.25,1439.8,2021.8,2546.3,3010.1,3410.8,3746.6,4018.7,4232.2,4394.8,4515.8,4604.4,4668.6,4715.1,4748.9,4773.6,4792.0,4805.3,4813.3
1000.0,100.0,350.0,3.333e-05,4.0,600.0,15.0,0.11,-2.4677e-14,1040.7,1881.5,2607.6,3218.6,3708.1,4077.3,4339.2,4515.8,4631.0,4704.9,4752.5,4783.5,4804.2,4818.5,4828.7,4836.2,4841.7,4844.8,4833.9
1000.0,100.0,350.0,3.333e-05,4.0,800.0,15.0,0.135,-7.0506e-15,1244.6,2225.4,3037.1,3668.7,4118.9,4412.0,4589.9,4693.8,4754.2,4789.9,4812.0,4826.2,4835.9,4842.9,4848.2,4852.4,4855.8,4857.7,4852.7
1000.0,100.0,350.0,3.333e-05,4.0,1000.0,15.0,0.165,-1.5864e-14,1477.9,2607.6,3478.7,4077.3,4436.7,4631.0,4731.2,4783.5,4812.0,4828.7,4839.2,4846.5,4852.1,4856.4,4860.1,4863.3,4865.9,4866.2,4852.4
1000.0,100.0,350.0,3.333e-05,5.0,200.0,15.0,0.05,0.0,515.37,969.08,1375.7,1749.8,2101.4,2430.2,2734.9,3014.9,3269.3,3497.4,3698.7,3873.7,4023.5,4149.8,4254.7,4340.7,4410.4,4466.4,4511.2
1000.0,100.0,350.0,3.333e-05,5.0,400.0,15.0,0.08,7.0506e-15,794.07,1452.7,2032.8,2555.0,3014.9,3409.4,3735.8,3995.5,4194.2,4340.7,4445.6,4519.2,4570.5,4606.3,4631.4,4649.2,4662.4,4671.7,4675.5
1000.0,100.0,350.0,3.333e-05,5.0,600.0,15.0,0.11,3.5253e-15,1053.7,1893.1,2615.9,3220.5,3698.7,4050.6,4291.2,4445.6,4540.7,4598.5,4633.9,4656.4,4671.2,4681.3,4688.7,4694.3,4698.5,4700.6,4688.6
1000.0,100.0,350.0,3.333e-05,5.0,800.0,15.0,0.135,1.4101e-14,1257.8,2235.7,3041.5,3660.5,4089.5,4355.8,4507.4,4590.0,4635.2,4661.0,4676.7,4686.9,4694.1,4699.6,4703.8,4707.4,4710.4,4712.2,4708.2
1000.0,100.0,350.0,3.333e-05,5.0,1000.0,15.0,0.165,8.8132e-15,1490.7,2615.9,3475.8,4050.6,4377.4,4540.7,4618.3,4656.4,4676.7,4688.7,4696.7,4702.5,4707.1,4710.9,4714.3,4717.5,4720.1,4721.0,4711.7
1000.0,100.0,450.0,3.333e-05,1.0,200.0,15.0,0.065,-2.1152e-14,552.85,1054.3,1516.1,1947.5,2350.5,2725.9,3075.0,3398.5,3697.6,3973.8,4228.3,4462.8,4678.6,4877.5,5060.7,5229.6,5385.5,5528.7,5659.0
1000.0,100.0,450.0,3.333e-05,1.0,400.0,15.0,0.095,-8.8132e-15,789.97,1481.7,2105.8,2669.8,3177.0,3630.5,4034.1,4392.4,4710.1,4991.7,5241.8,5464.0,5661.2,5837.1,5994.2,6134.6,6260.2,6372.2,6465.2
1000.0,100.0,450.0,3.333e-05,1.0,600.0,15.0,0.12,-1.4101e-14,980.04,1817.8,2556.0,3202.3,3763.3,4247.0,4662.6,5019.6,5326.7,5591.2,5819.9,6017.9,6189.8,6339.2,6469.2,6582.3,6680.7,6766.1,6832.0
1000.0,100.0,450.0,3.333e-05,1.0,800.0,15.0,0.145,-2.644e-14,1164.0,2137.0,2970.3,3675.5,4265.7,4757.1,5166.2,5507.8,5793.8,6034.1,6236.5,6407.2,6551.6,6673.7,6777.2,6864.8,6939.0,7000.7,7036.1
1000.0,100.0,450.0,3.333e-05,1.0,1000.0,15.0,0.165,-2.4677e-14,1307.1,2380.3,3277.0,4014.3,4614.1,5100.9,5497.1,5820.7,6086.3,6304.8,6485.1,6634.0,6757.3,6859.4,6943.9,7014.2,7072.3,7117.6,7147.0
1000.0,100.0,450.0,3.333e-05,2.0,200.0,15.0,0.055,5.2879e-15,532.05,1013.3,1454.3,1865.3,2251.4,2612.8,2949.6,3261.8,3549.4,3812.5,4051.4,4266.9,4460.3,4632.9,4786.3,4922.2,5042.4,5148.4,5241.8
1000.0,100.0,450.0,3.333e-05,2.0,400.0,15.0,0.085,-8.8132e-15,800.18,1492.8,2113.8,2675.8,3179.1,3623.6,4009.7,4339.7,4618.0,4850.1,5042.4,5201.0,5331.3,5438.5,5526.8,5599.4,5659.4,5708.4,5744.8
1000.0,100.0,450.0,3.333e-05,2.0,600.0,15.0,0.11,5.2879e-15,1013.3,1865.3,2612.8,3261.8,3812.5,4266.9,4632.9,4922.2,5148.5,5324.3,5460.9,5567.0,5649.6,5714.2,5764.8,5804.7,5836.0,5860.3,5872.7
1000.0,100.0,450.0,3.333e-05,2.0,800.0,15.0,0.135,-8.8132e-15,1218.1,2217.3,3066.0,3766.4,4321.8,4746.3,5062.7,5295.6,5466.3,5591.6,5683.9,5752.2,5803.0,5841.1,5869.8,5891.6,5908.2,5920.0,5918.3
1000.0,100.0,450.0,3.333e-05,2.0,1000.0,15.0,0.16,-8.8132e-15,1415.6,2548.9,3473.4,4191.2,4718.8,5092.3,5351.8,5531.5,5656.2,5743.3,5804.6,5848.2,5879.4,5902.0,5918.8,5931.3,5940.6,5946.1,5935.8
1000.0,100.0,450.0,3.333e-05,3.0,200.0,15.0,0.055,-8.8132e-15,559.31,1058.0,1509.7,1927.8,2318.8,2683.1,3020.7,3331.1,3613.9,3868.6,4095.6,4295.7,4470.4,4621.4,4750.9,4861.3,4954.8,5032.9,5097.1
1000.0,100.0,450.0,3.333e-05,3.0,400.0,15.0,0.08,-1.9389e-14,792.67,1470.2,2073.1,2618.9,3108.1,3539.5,3911.9,4225.9,4485.0,4694.6,4861.2,4992.3,5094.6,5174.2,5236.1,5284.2,5322.0,5351.1,5371.7
1000.0,100.0,450.0,3.333e-05,3.0,600.0,15.0,0.105,-1.5864e-14,1014.8,1853.8,2586.4,3221.4,3756.3,4189.8,4527.9,4782.8,4970.1,5105.7,5203.2,5273.3,5324.0,5360.9,5388.0,5408.2,5423.4,5434.5,5438.6
1000.0,100.0,450.0,3.333e-05,3.0,800.0,15.0,0.13,-5.2879e-15,1227.0,2214.8,3050.0,3733.1,4261.2,4646.5,4914.2,5094.6,5214.7,5294.6,5348.2,5384.6,5409.9,5427.7,5440.7,5450.3,5457.5,5462.5,5460.0
1000.0,100.0,450.0,3.333e-05,3.0,1000.0,15.0,0.155,-8.8132e-15,1430.4,2553.7,3463.1,4152.7,4634.0,4946.9,5141.9,5261.6,5335.8,5382.3,5412.2,5432.2,5445.8,5455.6,5463.0,5468.7,5473.2,5475.8,5470.2
1000.0,100.0,450.0,3.333e-05,4.0,200.0,15.0,0.05,1.0576e-14,526.2,994.49,1417.2,1806.9,2172.3,2514.8,2834.4,3130.9,3403.5,3651.7,3875.0,4073.7,4248.5,4400.4,4530.9,4642.0,4735.8,4814.3,4879.6
1000.0,100.0,450.0,3.333e-05,4.0,400.0,15.0,0.08,3.5253e-15,813.33,1497.4,2101.0,2645.4,3130.9,3555.4,3916.7,4215.4,4455.0,4642.0,4784.6,4891.4,4970.6,5029.1,5072.3,5104.3,5128.6,5145.5,5150.9
1000.0,100.0,450.0,3.333e-05,4.0,600.0,15.0,0.105,7.0506e-15,1038.6,1881.8,2613.1,3242.8,3766.4,4181.4,4493.9,4718.3,4873.7,4978.9,5049.6,5097.2,5129.7,5152.3,5168.4,5180.1,5188.9,5194.8,5190.8
1000.0,100.0,450.0,3.333e-05,4.0,800.0,15.0,0.13,5.2879e-15,1252.8,2242.6,3073.5,3744.0,4248.5,4599.8,4828.4,4970.6,5057.6,5111.1,5144.6,5166.4,5181.2,5191.5,5199.2,5205.1,5209.6,5212.4,5206.0
1000.0,100.0,450.0,3.333e-05,4.0,1000.0,15.0,0.155,5.2879e-15,1457.5,2580.5,3480.6,4146.4,4588.8,4855.0,5005.7,5089.5,5137.0,5165.0,5182.6,5194.1,5202.3,5208.5,5213.4,5217.5,5221.0,5222.7,5215.9
1000.0,100.0,450.0,3.333e-05,5.0,200.0,15.0,0.05,1.9389e-14,536.47,1009.3,1433.0,1821.7,2186.0,2527.0,2844.7,3138.5,3407.9,3651.7,3869.6,4061.7,4228.6,4371.7,4492.7,4593.6,4676.9,4744.9,4800.2
1000.0,100.0,450.0,3.333e-05,5.0,400.0,15.0,0.08,7.0506e-15,826.9,1513.1,2115.0,2656.9,3138.5,3557.3,3910.1,4197.2,4422.7,4593.6,4719.4,4810.2,4874.8,4920.8,4953.5,4976.9,4994.7,5005.7,5002.3
1000.0,100.0,450.0,3.333e-05,5.0,600.0,15.0,0.105,1.2338e-14,1053.7,1896.4,2624.8,3249.3,3763.9,4164.8,4458.6,4661.5,4795.4,4881.5,4936.4,4971.9,4995.4,5011.5,5023.0,5031.5,5037.9,5042.0,5035.5
1000.0,100.0,450.0,3.333e-05,5.0,800.0,15.0,0.13,1.0576e-14,1268.5,2256.0,3081.7,3741.9,4228.6,4555.5,4757.0,4874.8,4942.5,4982.0,5006.0,5021.6,5032.2,5039.9,5045.8,5050.6,5054.3,5056.7,5050.7
1000.0,100.0,450.0,3.333e-05,5.0,1000.0,15.0,0.155,3.5253e-15,1473.2,2592.4,3483.7,4131.4,4545.5,4779.6,4902.6,4966.2,5000.6,5020.6,5033.3,5041.8,5048.3,5053.5,5057.6,5061.4,5064.6,5066.4,5061.5
1500.0,100.0,50.0,3.333e-05,1.0,600.0,15.0,0.12,-1.5864e-14,916.08,1754.4,2513.9,3191.3,3787.6,4307.4,4758.4,5149.0,5487.5,5781.5,6037.3,6260.5,6455.4,6626.0,6775.4,6906.5,7021.4,7121.9,7197.6
1500.0,100.0,50.0,3.333e-05,1.0,800.0,15.0,0.14,-7.0506e-15,1061.1,2016.6,2862.8,3597.4,4225.6,4758.2,5208.6,5589.9,5913.6,6189.2,6424.5,6625.8,6798.3,6946.4,7073.7,7183.0,7277.1,7357.8,7421.7
1500.0,100.0,50.0,3.333e-05,2.0,200.0,15.0,0.06,-1.0576e-14,507.58,993.38,1458.4,1903.2,2326.3,2725.9,3100.4,3448.5,3769.2,4062.2,4327.6,4566.2,4779.4,4968.7,5136.0,5283.7,5413.7,5525.6,5618.6
1500.0,100.0,50.0,3.333e-05,2.0,400.0,15.0,0.085,-1.4101e-14,712.59,1382.3,2011.1,2595.5,3130.4,3612.3,4038.9,4410.1,4728.4,4998.0,5224.4,5413.3,5570.5,5701.0,5809.5,5899.6,5974.8,6036.9,6084.4
1500.0,100.0,50.0,3.333e-05,2.0,600.0,15.0,0.11,-8.8132e-15,913.89,1757.2,2529.2,3219.4,3820.0,4327.6,4745.6,5082.6,5350.6,5562.0,5728.4,5859.3,5962.5,6044.0,6108.7,6160.0,6200.8,6232.8,6245.6
1500.0,100.0,50.0,3.333e-05,2.0,800.0,15.0,0.13,-1.7626e-15,1072.3,2046.7,2916.4,3665.4,4285.3,4779.4,5162.0,5453.0,5672.5,5837.7,5962.5,6056.9,6128.7,6183.6,6225.7,6258.2,6283.3,6302.6,6312.6
1500.0,100.0,50.0,3.333e-05,2.0,1000.0,15.0,0.155,-5.2879e-15,1267.1,2394.6,3364.0,4153.7,4762.6,5212.2,5536.1,5767.2,5932.3,6050.6,6135.8,6197.8,6243.0,6276.4,6301.2,6319.9,6334.0,6343.6,6338.7
1500.0,100.0,50.0,3.333e-05,3.0,200.0,15.0,0.055,1.7626e-15,477.84,935.95,1375.5,1797.6,2201.6,2585.3,2946.8,3284.5,3597.0,3883.1,4142.3,4374.4,4580.2,4760.8,4918.0,5053.8,5170.3,5269.5,5353.3
1500.0,100.0,50.0,3.333e-05,3.0,400.0,15.0,0.08,5.2879e-15,688.45,1336.3,1946.7,2517.1,3041.3,3514.4,3932.3,4293.1,4597.6,4849.4,5053.8,5217.5,5347.3,5449.5,5530.0,5593.4,5643.4,5682.4,5711.0
1500.0,100.0,50.0,3.333e-05,3.0,600.0,15.0,0.105,1.7626e-15,895.09,1722.1,2482.7,3164.6,3756.4,4251.1,4648.7,4957.1,5189.6,5361.4,5487.1,5578.9,5646.1,5695.4,5732.0,5759.4,5780.0,5795.2,5797.2
1500.0,100.0,50.0,3.333e-05,3.0,800.0,15.0,0.13,-1.7626e-15,1097.9,2093.3,2978.5,3730.4,4334.2,4791.1,5119.6,5347.3,5502.1,5607.0,5678.4,5727.4,5761.7,5786.0,5803.5,5816.5,5826.2,5831.9,5817.0
1500.0,100.0,50.0,3.333e-05,3.0,1000.0,15.0,0.15,7.0506e-15,1257.4,2378.6,3343.3,4119.8,4698.0,5098.3,5361.4,5530.0,5637.7,5707.0,5752.4,5782.8,5803.5,5818.3,5829.1,5837.2,5843.5,5847.6,5843.4
1500.0,100.0,50.0,3.333e-05,4.0,200.0,15.0,0.055,1.7626e-14,483.2,945.56,1388.6,1813.9,2220.6,2606.3,2968.6,3305.9,3616.1,3897.8,4150.3,4373.4,4567.9,4735.2,4877.1,4996.8,5096.2,5176.6,5238.9
1500.0,100.0,50.0,3.333e-05,4.0,400.0,15.0,0.08,1.9389e-14,695.85,1349.1,1964.1,2537.8,3063.2,3534.2,3945.9,4295.7,4584.2,4815.6,4996.6,5135.3,5240.1,5318.6,5377.3,5421.1,5454.4,5478.1,5487.3
1500.0,100.0,50.0,3.333e-05,4.0,600.0,15.0,0.1,1.0576e-14,862.97,1661.3,2398.7,3063.2,3642.9,4128.5,4517.7,4815.6,5034.9,5191.4,5301.1,5377.2,5430.3,5467.6,5494.2,5513.6,5528.0,5538.6,5544.7
1500.0,100.0,50.0,3.333e-05,4.0,800.0,15.0,0.125,-5.2879e-15,1068.2,2038.2,2904.6,3642.9,4234.8,4677.4,4986.6,5191.4,5322.8,5406.1,5459.5,5494.2,5517.6,5533.8,5545.5,5554.1,5560.8,5565.5,5564.0
1500.0,100.0,50.0,3.333e-05,4.0,1000.0,15.0,0.15,1.4101e-14,1269.6,2398.7,3364.3,4128.5,4677.4,5034.9,5251.2,5377.2,5450.6,5494.2,5521.3,5538.9,5551.0,5559.7,5566.4,5571.7,5575.9,5578.5,5571.7
1500.0,100.0,50.0,3.333e-05,5.0,200.0,15.0,0.05,-8.8132e-15,442.95,867.85,1276.1,1669.0,2047.1,2408.3,2750.6,3072.5,3372.2,3648.3,3899.5,4125.3,4325.5,4500.5,4651.5,4779.9,4887.9,4977.9,5052.0
1500.0,100.0,50.0,3.333e-05,5.0,400.0,15.0,0.075,-5.2879e-15,657.57,1276.1,1860.0,2408.3,2914.2,3372.2,3777.0,4125.3,4416.1,4651.5,4836.3,4977.8,5083.9,5162.4,5220.0,5262.3,5293.5,5316.7,5333.7
1500.0,100.0,50.0,3.333e-05,5.0,600.0,15.0,0.1,7.0506e-15,867.85,1669.0,2408.3,3072.5,3648.3,4125.3,4500.5,4779.9,4977.8,5112.8,5202.8,5262.3,5302.1,5329.1,5348.1,5361.8,5371.9,5379.5,5382.8
1500.0,100.0,50.0,3.333e-05,5.0,800.0,15.0,0.125,8.8132e-15,1074.0,2047.1,2914.2,3648.3,4228.6,4651.5,4935.0,5112.8,5220.0,5284.1,5323.3,5348.1,5364.6,5376.2,5384.7,5391.3,5396.5,5400.2,5398.0
1500.0,100.0,50.0,3.333e-05,5.0,1000.0,15.0,0.15,8.8132e-15,1276.1,2408.3,3372.2,4125.3,4651.5,4977.8,5162.4,5262.3,5316.9,5348.1,5367.3,5379.9,5388.9,5395.6,5401.1,5405.6,5409.5,5411.8,5406.3
1500.0,100.0,150.0,3.333e-05,1.0,400.0,15.0,0.095,-1.7626e-14,756.25,1454.2,2102.3,2700.4,3248.0,3745.6,4195.2,4599.8,4963.1,5289.3,5582.2,5845.4,6082.4,6295.9,6488.6,6662.7,6820.1,6962.0,7078.6
1500.0,100.0,150.0,3.333e-05,1.0,600.0,15.0,0.12,-7.0506e-15,945.14,1801.4,2578.7,3275.4,3892.6,4434.7,4908.3,5321.6,5682.4,5998.0,6274.4,6517.3,6731.0,6919.1,7085.2,7231.9,7361.4,7475.2,7554.0
1500.0,100.0,150.0,3.333e-05,1.0,800.0,15.0,0.14,-2.1152e-14,1093.5,2069.4,2937.1,3695.5,4349.3,4908.3,5385.2,5792.3,6140.8,6439.8,6697.2,6919.1,7110.9,7276.9,7420.7,7545.3,7653.4,7746.4,7815.1
1500.0,100.0,150.0,3.333e-05,1.0,1000.0,15.0,0.16,-1.0576e-14,1240.3,2329.1,3275.4,4081.1,4757.2,5321.1,5791.9,6185.8,6516.9,6796.0,7031.8,7231.7,7401.2,7545.1,7667.6,7771.7,7860.2,7934.7,7987.2
1500.0,100.0,150.0,3.333e-05,2.0,200.0,15.0,0.06,7.0506e-15,532.49,1033.9,1509.5,1964.2,2397.5,2807.9,3194.1,3555.0,3889.3,4196.7,4477.2,4731.4,4960.2,5165.1,5347.5,5510.0,5654.2,5779.0,5883.2
1500.0,100.0,150.0,3.333e-05,2.0,400.0,15.0,0.085,5.2879e-15,744.87,1431.8,2074.6,2673.8,3225.2,3725.5,4172.1,4564.8,4905.3,5197.0,5444.7,5653.7,5829.5,5977.2,6101.1,6205.1,6292.9,6365.7,6419.1
1500.0,100.0,150.0,3.333e-05,2.0,600.0,15.0,0.105,1.7626e-15,911.15,1739.4,2502.3,3194.1,3808.2,4340.3,4790.9,5165.0,5471.2,5719.3,5919.5,6080.8,6210.8,6315.8,6400.6,6469.6,6525.6,6570.9,6604.9
1500.0,100.0,150.0,3.333e-05,2.0,800.0,15.0,0.13,1.2338e-14,1114.8,2111.1,3004.1,3780.8,4432.3,4960.2,5376.1,5697.8,5944.8,6133.6,6278.4,6389.6,6475.4,6541.8,6593.5,6633.8,6665.2,6688.9,6692.3
1500.0,100.0,150.0,3.333e-05,2.0,1000.0,15.0,0.15,1.2338e-14,1274.6,2397.5,3377.8,4196.7,4848.9,5347.7,5719.3,5992.9,6193.9,6341.9,6451.3,6532.7,6593.5,6639.2,6673.7,6700.1,6720.4,6735.0,6735.8
1500.0,100.0,150.0,3.333e-05,3.0,200.0,15.0,0.055,-5.2879e-15,505.32,980.19,1430.4,1861.4,2274.8,2668.5,3040.9,3390.6,3716.2,4016.5,4290.6,4538.5,4760.3,4957.1,5130.1,5281.2,5412.2,5525.0,5621.4
1500.0,100.0,150.0,3.333e-05,3.0,400.0,15.0,0.08,1.5864e-14,724.6,1390.3,2013.9,2598.5,3138.6,3629.9,4068.3,4451.4,4779.2,5054.3,5281.2,5465.7,5614.3,5733.2,5828.1,5903.7,5964.3,6011.9,6045.0
1500.0,100.0,150.0,3.333e-05,3.0,600.0,15.0,0.1,5.2879e-15,895.85,1706.6,2456.3,3138.6,3744.6,4266.8,4702.3,5054.3,5331.0,5544.1,5705.9,5828.1,5920.2,5989.7,6042.4,6082.6,6113.5,6137.2,6153.1
1500.0,100.0,150.0,3.333e-05,3.0,800.0,15.0,0.125,7.0506e-15,1105.2,2089.2,2974.9,3744.6,4383.8,4888.3,5268.3,5544.1,5739.8,5877.4,5974.1,6042.4,6091.1,6126.3,6152.0,6171.2,6185.4,6195.4,6190.4
1500.0,100.0,150.0,3.333e-05,3.0,1000.0,15.0,0.145,5.2879e-15,1269.2,2384.2,3359.8,4169.3,4797.9,5255.2,5571.3,5783.4,5924.1,6017.9,6080.9,6123.8,6153.8,6175.0,6190.5,6202.1,6210.8,6216.8,6214.0
1500.0,100.0,150.0,3.333e-05,4.0,200.0,15.0,0.055,-1.9389e-14,513.5,993.45,1447.0,1880.9,2297.1,2692.9,3066.4,3416.1,3740.0,4036.8,4305.2,4545.0,4756.6,4940.8,5099.3,5234.8,5348.9,5442.2,5514.9
1500.0,100.0,150.0,3.333e-05,4.0,400.0,15.0,0.075,-2.4677e-14,691.54,1325.5,1919.5,2479.6,3000.2,3476.9,3905.3,4282.0,4605.5,4876.9,5099.4,5278.3,5419.8,5530.3,5616.1,5682.3,5733.5,5773.0,5803.2
1500.0,100.0,150.0,3.333e-05,4.0,600.0,15.0,0.1,-1.5864e-14,908.37,1725.1,2479.6,3164.2,3768.1,4282.0,4701.6,5030.4,5278.3,5459.8,5589.9,5682.3,5747.9,5794.6,5828.4,5853.2,5871.5,5884.9,5888.7
1500.0,100.0,150.0,3.333e-05,4.0,800.0,15.0,0.12,-2.2914e-14,1077.7,2034.4,2899.5,3654.3,4282.0,4774.4,5138.5,5394.2,5567.3,5682.3,5758.5,5809.4,5844.2,5868.3,5885.7,5898.5,5908.1,5915.2,5917.2
1500.0,100.0,150.0,3.333e-05,4.0,1000.0,15.0,0.145,-2.2914e-14,1284.7,2407.1,3385.3,4186.7,4792.0,5211.6,5482.2,5649.1,5750.6,5812.8,5852.1,5877.7,5895.1,5907.4,5916.6,5923.7,5929.3,5932.7,5925.1
1500.0,100.0,150.0,3.333e-05,5.0,200.0,15.0,0.05,-2.2914e-14,472.97,915.64,1334.2,1734.6,2120.8,2490.9,2842.9,3175.5,3487.1,3776.2,4041.6,4282.4,4498.3,4689.4,4856.4,5000.6,5123.7,5227.7,5314.5
1500.0,100.0,150.0,3.333e-05,5.0,400.0,15.0,0.075,-3.5253e-15,697.71,1334.2,1929.6,2490.9,3011.7,3487.1,3911.9,4282.4,4596.9,4856.4,5064.6,5227.6,5352.4,5446.6,5517.1,5569.7,5609.0,5638.3,5659.5
