tau_sat,b,tau_0,gamma_0,n,cd,beta,phi,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
1.0,0.1,250.0,3.333e-05,1.0,600.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,250.0,3.333e-05,1.0,600.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,250.0,3.333e-05,1.0,800.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,250.0,3.333e-05,1.0,800.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,250.0,3.333e-05,1.0,800.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,250.0,3.333e-05,1.0,1000.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,250.0,3.333e-05,1.0,1000.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,250.0,3.333e-05,1.0,1000.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,250.0,3.333e-05,2.0,200.0,5.0,1,5.9667,5.9597,5.9535,5.9465,5.9388,5.9318,5.9271,5.9263,5.93,5.9377
1.0,0.1,250.0,3.333e-05,2.0,200.0,5.0,2,2.0531,2.0525,2.052,2.0513,2.0506,2.0499,2.0497,2.0503,2.0519,2.0541
1.0,0.1,250.0,3.333e-05,2.0,200.0,5.0,3,2.128,2.1254,2.1233,2.1209,2.1182,2.1158,2.1146,2.1152,2.1181,2.1224
1.0,0.1,250.0,3.333e-05,2.0,400.0,5.0,1,5.9652,5.9503,5.9316,5.912,5.8963,5.8891,5.8926,5.9047,5.9165,5.9105
1.0,0.1,250.0,3.333e-05,2.0,400.0,5.0,2,2.0527,2.0518,2.0499,2.0477,2.0464,2.0469,2.0496,2.0543,2.0595,2.0621
1.0,0.1,250.0,3.333e-05,2.0,400.0,5.0,3,2.1272,2.1224,2.1157,2.1088,2.104,2.1033,2.1075,2.1157,2.1241,2.1251
1.0,0.1,250.0,3.333e-05,2.0,600.0,5.0,1,5.9658,5.9418,5.9152,5.887,5.8633,5.8516,5.8566,5.876,5.897,5.8921
1.0,0.1,250.0,3.333e-05,2.0,600.0,5.0,2,2.0529,2.051,2.0483,2.0451,2.0428,2.0431,2.047,2.0542,2.0616,2.0629
1.0,0.1,250.0,3.333e-05,2.0,600.0,5.0,3,2.1275,2.1193,2.1102,2.1005,2.0933,2.0917,2.0977,2.1101,2.1225,2.122
1.0,0.1,250.0,3.333e-05,2.0,800.0,5.0,1,5.9665,5.9334,5.8992,5.8629,5.832,5.8161,5.8222,5.8481,5.8774,5.8734
1.0,0.1,250.0,3.333e-05,2.0,800.0,5.0,2,2.0531,2.0502,2.0467,2.0424,2.0391,2.039,2.0439,2.0531,2.0622,2.0613
1.0,0.1,250.0,3.333e-05,2.0,800.0,5.0,3,2.1278,2.1163,2.1048,2.0927,2.0832,2.0809,2.0883,2.1041,2.1202,2.1186
1.0,0.1,250.0,3.333e-05,2.0,1000.0,5.0,1,5.9711,5.929,5.8958,5.86,5.8231,5.7931,5.7802,5.7902,5.8196,5.8496
1.0,0.1,250.0,3.333e-05,2.0,1000.0,5.0,2,2.0542,2.0494,2.0465,2.0425,2.0376,2.0342,2.0347,2.0405,2.0503,2.0589
1.0,0.1,250.0,3.333e-05,2.0,1000.0,5.0,3,2.1299,2.1146,2.1038,2.0921,2.0802,2.0716,2.0706,2.0796,2.0967,2.1127
1.0,0.1,250.0,3.333e-05,3.0,200.0,5.0,1,5.9676,5.9546,5.9436,5.9309,5.9173,5.9061,5.9011,5.9041,5.9131,5.9198
1.0,0.1,250.0,3.333e-05,3.0,200.0,5.0,2,2.0533,2.0521,2.0515,2.0504,2.049,2.0481,2.0486,2.0508,2.0543,2.0573
1.0,0.1,250.0,3.333e-05,3.0,200.0,5.0,3,2.1284,2.1227,2.118,2.1125,2.1068,2.1023,2.101,2.1037,2.1095,2.1143
1.0,0.1,250.0,3.333e-05,3.0,400.0,5.0,1,5.9657,5.9391,5.9086,5.877,5.8517,5.8406,5.8478,5.8706,5.8951,5.8925
1.0,0.1,250.0,3.333e-05,3.0,400.0,5.0,2,2.053,2.0511,2.0483,2.045,2.0427,2.0436,2.049,2.0583,2.0676,2.0691
1.0,0.1,250.0,3.333e-05,3.0,400.0,5.0,3,2.1277,2.1161,2.1033,2.0905,2.0812,2.0789,2.0856,2.0997,2.1142,2.1146
1.0,0.1,250.0,3.333e-05,3.0,600.0,5.0,1,5.967,5.925,5.8817,5.8377,5.8018,5.7846,5.7931,5.8252,5.8636,5.8702
1.0,0.1,250.0,3.333e-05,3.0,600.0,5.0,2,2.0533,2.0497,2.0457,2.0406,2.0367,2.0371,2.0439,2.0564,2.0686,2.0679
1.0,0.1,250.0,3.333e-05,3.0,600.0,5.0,3,2.1284,2.11,2.0925,2.0756,2.0631,2.0597,2.0683,2.0872,2.1077,2.1105
1.0,0.1,250.0,3.333e-05,3.0,800.0,5.0,1,5.9682,5.9102,5.8545,5.8005,5.7572,5.7367,5.7472,5.7871,5.8382,5.8592
1.0,0.1,250.0,3.333e-05,3.0,800.0,5.0,2,2.0537,2.0482,2.0429,2.0362,2.0309,2.0308,2.0387,2.0536,2.0681,2.0661
1.0,0.1,250.0,3.333e-05,3.0,800.0,5.0,3,2.1292,2.1037,2.0821,2.0625,2.0484,2.0447,2.055,2.0778,2.1036,2.1111
1.0,0.1,250.0,3.333e-05,3.0,1000.0,5.0,1,5.9693,5.907,5.8495,5.7958,5.7488,5.7141,5.6978,5.705,5.7378,5.7939
1.0,0.1,250.0,3.333e-05,3.0,1000.0,5.0,2,2.0539,2.0479,2.0423,2.0359,2.0295,2.0253,2.0254,2.0317,2.0444,2.0613
1.0,0.1,250.0,3.333e-05,3.0,1000.0,5.0,3,2.1294,2.1025,2.0801,2.061,2.0457,2.0359,2.034,2.0419,2.0606,2.0897
1.0,0.1,250.0,3.333e-05,4.0,200.0,5.0,1,5.9683,5.9511,5.937,5.9205,5.9032,5.8902,5.8867,5.8941,5.9068,5.9084
1.0,0.1,250.0,3.333e-05,4.0,200.0,5.0,2,2.0535,2.052,2.0515,2.0503,2.0487,2.0481,2.0496,2.0538,2.0592,2.0613
1.0,0.1,250.0,3.333e-05,4.0,200.0,5.0,3,2.1288,2.1207,2.1139,2.1061,2.0982,2.0927,2.0921,2.0972,2.1052,2.1084
1.0,0.1,250.0,3.333e-05,4.0,400.0,5.0,1,5.9671,5.9326,5.8967,5.8599,5.8294,5.8142,5.8209,5.8484,5.8837,5.8967
1.0,0.1,250.0,3.333e-05,4.0,400.0,5.0,2,2.0535,2.0509,2.0485,2.045,2.0422,2.043,2.0495,2.0615,2.0746,2.0784
1.0,0.1,250.0,3.333e-05,4.0,400.0,5.0,3,2.1286,2.1117,2.0954,2.0795,2.0674,2.0632,2.07,2.0868,2.1067,2.1141
1.0,0.1,250.0,3.333e-05,4.0,600.0,5.0,1,5.9682,5.9141,5.8615,5.8114,5.7721,5.7539,5.764,5.8015,5.8523,5.8841
1.0,0.1,250.0,3.333e-05,4.0,600.0,5.0,2,2.0538,2.0495,2.0454,2.0401,2.0359,2.0364,2.0446,2.0597,2.0754,2.0773
1.0,0.1,250.0,3.333e-05,4.0,600.0,5.0,3,2.1294,2.103,2.0803,2.0605,2.0466,2.043,2.0526,2.0744,2.1007,2.1147
1.0,0.1,250.0,3.333e-05,4.0,800.0,5.0,1,5.9705,5.8956,5.8299,5.772,5.7282,5.7076,5.7175,5.7587,5.8206,5.8768
1.0,0.1,250.0,3.333e-05,4.0,800.0,5.0,2,2.0543,2.0479,2.0423,2.0357,2.0304,2.0303,2.0386,2.055,2.073,2.0778
1.0,0.1,250.0,3.333e-05,4.0,800.0,5.0,3,2.1307,2.0944,2.0676,2.0466,2.0326,2.0292,2.0394,2.0631,2.0944,2.1188
1.0,0.1,250.0,3.333e-05,4.0,1000.0,5.0,1,5.9691,5.8934,5.8245,5.7664,5.7212,5.6902,5.6749,5.6779,5.7041,5.7615
1.0,0.1,250.0,3.333e-05,4.0,1000.0,5.0,2,2.0535,2.0479,2.0415,2.0349,2.0293,2.026,2.0263,2.0318,2.0435,2.0622
1.0,0.1,250.0,3.333e-05,4.0,1000.0,5.0,3,2.1297,2.0937,2.0654,2.0446,2.0305,2.0228,2.0214,2.0275,2.0435,2.0737
1.0,0.1,250.0,3.333e-05,5.0,200.0,5.0,1,5.9681,5.9496,5.9336,5.9155,5.8968,5.8828,5.8786,5.8865,5.9024,5.9131
1.0,0.1,250.0,3.333e-05,5.0,200.0,5.0,2,2.0535,2.0521,2.0516,2.0505,2.049,2.0485,2.0506,2.0557,2.0626,2.067
1.0,0.1,250.0,3.333e-05,5.0,200.0,5.0,3,2.1288,2.1195,2.1114,2.1024,2.0933,2.087,2.0861,2.0915,2.1011,2.1075
1.0,0.1,250.0,3.333e-05,5.0,400.0,5.0,1,5.9681,5.9312,5.8952,5.8584,5.8257,5.8047,5.8023,5.8214,5.8575,5.8951
1.0,0.1,250.0,3.333e-05,5.0,400.0,5.0,2,2.0536,2.0511,2.0492,2.0463,2.0434,2.0428,2.0469,2.0568,2.0713,2.0853
1.0,0.1,250.0,3.333e-05,5.0,400.0,5.0,3,2.1289,2.1102,2.0926,2.0759,2.0623,2.055,2.0571,2.0696,2.0902,2.1118
1.0,0.1,250.0,3.333e-05,5.0,600.0,5.0,1,5.9692,5.9071,5.8498,5.7981,5.7589,5.7415,5.7527,5.7933,5.8538,5.91
1.0,0.1,250.0,3.333e-05,5.0,600.0,5.0,2,2.0541,2.0495,2.0458,2.0409,2.0368,2.0377,2.0466,2.0633,2.0812,2.0853
1.0,0.1,250.0,3.333e-05,5.0,600.0,5.0,3,2.1302,2.098,2.0724,2.0517,2.0381,2.035,2.0454,2.0689,2.0998,2.1248
1.0,0.1,250.0,3.333e-05,5.0,800.0,5.0,1,5.9718,5.8857,5.8151,5.757,5.7152,5.6971,5.7093,5.7541,5.8258,5.9068
1.0,0.1,250.0,3.333e-05,5.0,800.0,5.0,2,2.0545,2.0479,2.0426,2.0365,2.0318,2.0326,2.0422,2.06,2.0794,2.0841
1.0,0.1,250.0,3.333e-05,5.0,800.0,5.0,3,2.1317,2.0879,2.0584,2.0375,2.0248,2.0228,2.0343,2.06,2.0957,2.13
1.0,0.1,250.0,3.333e-05,5.0,1000.0,5.0,1,5.9701,5.8856,5.813,5.7551,5.7119,5.6829,5.6678,5.6686,5.6908,5.7448
1.0,0.1,250.0,3.333e-05,5.0,1000.0,5.0,2,2.0534,2.0483,2.0421,2.036,2.0312,2.0285,2.0291,2.0342,2.0451,2.0636
1.0,0.1,250.0,3.333e-05,5.0,1000.0,5.0,3,2.1304,2.088,2.0574,2.0366,2.0237,2.017,2.0159,2.0213,2.0357,2.0645
1.0,0.1,350.0,3.333e-05,1.0,200.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,350.0,3.333e-05,1.0,200.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,350.0,3.333e-05,1.0,200.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,350.0,3.333e-05,1.0,400.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,350.0,3.333e-05,1.0,400.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,350.0,3.333e-05,1.0,400.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,350.0,3.333e-05,1.0,600.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,350.0,3.333e-05,1.0,600.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,350.0,3.333e-05,1.0,600.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,350.0,3.333e-05,1.0,800.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,350.0,3.333e-05,1.0,800.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,350.0,3.333e-05,1.0,800.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,350.0,3.333e-05,1.0,1000.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,350.0,3.333e-05,1.0,1000.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,350.0,3.333e-05,1.0,1000.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,350.0,3.333e-05,2.0,200.0,5.0,1,5.9658,5.9632,5.9591,5.9548,5.9505,5.9462,5.942,5.9383,5.9364,5.9389
1.0,0.1,350.0,3.333e-05,2.0,200.0,5.0,2,2.053,2.0529,2.0525,2.0522,2.0518,2.0514,2.051,2.0507,2.0508,2.0517
1.0,0.1,350.0,3.333e-05,2.0,200.0,5.0,3,2.1276,2.1267,2.1253,2.1238,2.1223,2.1208,2.1193,2.1182,2.1179,2.1198
1.0,0.1,350.0,3.333e-05,2.0,400.0,5.0,1,5.9677,5.9568,5.9478,5.9376,5.9262,5.916,5.9099,5.9101,5.9163,5.9248
1.0,0.1,350.0,3.333e-05,2.0,400.0,5.0,2,2.0533,2.0522,2.0516,2.0506,2.0494,2.0484,2.0482,2.0494,2.0519,2.0546
1.0,0.1,350.0,3.333e-05,2.0,400.0,5.0,3,2.1284,2.1243,2.1214,2.1178,2.1138,2.1104,2.109,2.1107,2.1151,2.1202
1.0,0.1,350.0,3.333e-05,2.0,600.0,5.0,1,5.9671,5.9496,5.932,5.9123,5.8942,5.8834,5.8843,5.8961,5.9096,5.9037
1.0,0.1,350.0,3.333e-05,2.0,600.0,5.0,2,2.053,2.0517,2.05,2.0479,2.0461,2.0458,2.048,2.0525,2.0578,2.0602
1.0,0.1,350.0,3.333e-05,2.0,600.0,5.0,3,2.1279,2.122,2.1158,2.109,2.1031,2.1008,2.1038,2.1117,2.1208,2.1222
1.0,0.1,350.0,3.333e-05,2.0,800.0,5.0,1,5.9671,5.9436,5.9197,5.8935,5.8701,5.8568,5.8591,5.8761,5.8964,5.8937
1.0,0.1,350.0,3.333e-05,2.0,800.0,5.0,2,2.0531,2.0512,2.0489,2.0459,2.0436,2.0433,2.0464,2.0528,2.0601,2.0632
1.0,0.1,350.0,3.333e-05,2.0,800.0,5.0,3,2.128,2.12,2.1117,2.1027,2.0953,2.0928,2.0973,2.1083,2.1206,2.1224
1.0,0.1,350.0,3.333e-05,2.0,1000.0,5.0,1,5.9664,5.9375,5.9062,5.873,5.845,5.831,5.8369,5.8602,5.8858,5.8805
1.0,0.1,350.0,3.333e-05,2.0,1000.0,5.0,2,2.053,2.0506,2.0475,2.0436,2.0407,2.0408,2.0454,2.0538,2.0623,2.0627
1.0,0.1,350.0,3.333e-05,2.0,1000.0,5.0,3,2.1277,2.1178,2.1071,2.0959,2.0873,2.0854,2.0924,2.1068,2.1213,2.1201
1.0,0.1,350.0,3.333e-05,3.0,200.0,5.0,1,5.9661,5.9607,5.9534,5.9455,5.9377,5.9301,5.9235,5.919,5.9194,5.9289
1.0,0.1,350.0,3.333e-05,3.0,200.0,5.0,2,2.053,2.0527,2.0522,2.0516,2.0509,2.0503,2.0498,2.0498,2.0508,2.0535
1.0,0.1,350.0,3.333e-05,3.0,200.0,5.0,3,2.1277,2.1254,2.1223,2.1189,2.1155,2.1122,2.1095,2.108,2.109,2.1142
1.0,0.1,350.0,3.333e-05,3.0,400.0,5.0,1,5.969,5.9495,5.9335,5.915,5.8953,5.8796,5.8735,5.8794,5.8934,5.9016
1.0,0.1,350.0,3.333e-05,3.0,400.0,5.0,2,2.0535,2.0517,2.0506,2.049,2.0469,2.0456,2.0464,2.0501,2.0555,2.0594
1.0,0.1,350.0,3.333e-05,3.0,400.0,5.0,3,2.1291,2.1206,2.1138,2.106,2.0979,2.0919,2.0907,2.0955,2.1042,2.1103
1.0,0.1,350.0,3.333e-05,3.0,600.0,5.0,1,5.9667,5.9379,5.9061,5.8727,5.8451,5.8318,5.8382,5.862,5.8887,5.8873
1.0,0.1,350.0,3.333e-05,3.0,600.0,5.0,2,2.0531,2.051,2.0482,2.0445,2.0419,2.0425,2.0478,2.0574,2.0674,2.0694
1.0,0.1,350.0,3.333e-05,3.0,600.0,5.0,3,2.1281,2.1156,2.1023,2.0888,2.0786,2.0755,2.082,2.0967,2.1122,2.1134
1.0,0.1,350.0,3.333e-05,3.0,800.0,5.0,1,5.967,5.9274,5.8853,5.8424,5.8077,5.7918,5.8012,5.8331,5.8695,5.8719
1.0,0.1,350.0,3.333e-05,3.0,800.0,5.0,2,2.0532,2.05,2.0461,2.0412,2.0375,2.0382,2.0451,2.0574,2.0692,2.0681
1.0,0.1,350.0,3.333e-05,3.0,800.0,5.0,3,2.1284,2.1111,2.094,2.0774,2.0652,2.0622,2.0711,2.0898,2.1094,2.1103
1.0,0.1,350.0,3.333e-05,3.0,1000.0,5.0,1,5.9681,5.9171,5.8662,5.8158,5.7751,5.7559,5.7662,5.8037,5.8495,5.8619
1.0,0.1,350.0,3.333e-05,3.0,1000.0,5.0,2,2.0536,2.0491,2.0442,2.0381,2.0333,2.0335,2.0412,2.0553,2.0688,2.0664
1.0,0.1,350.0,3.333e-05,3.0,1000.0,5.0,3,2.1291,2.1067,2.0866,2.0678,2.0542,2.0507,2.0606,2.0822,2.1057,2.1098
1.0,0.1,350.0,3.333e-05,4.0,200.0,5.0,1,5.9666,5.9584,5.9489,5.9384,5.9277,5.9181,5.911,5.9086,5.9131,5.9268
1.0,0.1,350.0,3.333e-05,4.0,200.0,5.0,2,2.053,2.0526,2.0522,2.0515,2.0507,2.05,2.0499,2.0508,2.0532,2.0573
1.0,0.1,350.0,3.333e-05,4.0,200.0,5.0,3,2.128,2.1241,2.1197,2.1147,2.1096,2.1051,2.1021,2.1016,2.1046,2.112
1.0,0.1,350.0,3.333e-05,4.0,400.0,5.0,1,5.9692,5.9454,5.9247,5.9014,5.8777,5.8595,5.8533,5.8619,5.8814,5.8968
1.0,0.1,350.0,3.333e-05,4.0,400.0,5.0,2,2.0536,2.0516,2.0506,2.0488,2.0466,2.0454,2.0472,2.0527,2.0609,2.0676
1.0,0.1,350.0,3.333e-05,4.0,400.0,5.0,3,2.1292,2.1179,2.1081,2.0974,2.0869,2.0796,2.0784,2.0848,2.0966,2.1065
1.0,0.1,350.0,3.333e-05,4.0,600.0,5.0,1,5.9695,5.9339,5.901,5.8663,5.8333,5.8098,5.8033,5.8175,5.8477,5.877
1.0,0.1,350.0,3.333e-05,4.0,600.0,5.0,2,2.0537,2.0509,2.0489,2.0458,2.0424,2.0409,2.0435,2.0515,2.0637,2.0755
1.0,0.1,350.0,3.333e-05,4.0,600.0,5.0,3,2.1294,2.1125,2.0973,2.0821,2.0687,2.0604,2.0605,2.0705,2.0881,2.1056
1.0,0.1,350.0,3.333e-05,4.0,800.0,5.0,1,5.9685,5.9171,5.8659,5.8167,5.7782,5.7611,5.7727,5.811,5.8603,5.8852
1.0,0.1,350.0,3.333e-05,4.0,800.0,5.0,2,2.0537,2.0498,2.0459,2.0407,2.0366,2.0375,2.046,2.0613,2.0765,2.0762
1.0,0.1,350.0,3.333e-05,4.0,800.0,5.0,3,2.1295,2.1044,2.0821,2.0624,2.0486,2.0454,2.0556,2.0778,2.1033,2.1136
1.0,0.1,350.0,3.333e-05,4.0,1000.0,5.0,1,5.97,5.9034,5.8418,5.7859,5.7436,5.7253,5.7381,5.7814,5.8407,5.8833
1.0,0.1,350.0,3.333e-05,4.0,1000.0,5.0,2,2.0541,2.0486,2.0436,2.0373,2.0324,2.033,2.0421,2.0589,2.0757,2.0751
1.0,0.1,350.0,3.333e-05,4.0,1000.0,5.0,3,2.1305,2.098,2.0724,2.0513,2.0373,2.0345,2.0459,2.0705,2.1002,2.1171
1.0,0.1,350.0,3.333e-05,5.0,200.0,5.0,1,5.9669,5.957,5.9462,5.9341,5.9219,5.9113,5.9045,5.9036,5.9107,5.927
1.0,0.1,350.0,3.333e-05,5.0,200.0,5.0,2,2.053,2.0526,2.0523,2.0516,2.0508,2.0502,2.0505,2.0522,2.0556,2.0607
1.0,0.1,350.0,3.333e-05,5.0,200.0,5.0,3,2.1281,2.1233,2.1179,2.1118,2.1057,2.1005,2.0974,2.0977,2.102,2.1107
1.0,0.1,350.0,3.333e-05,5.0,400.0,5.0,1,5.9687,5.9435,5.9198,5.8941,5.8687,5.8495,5.8424,5.8512,5.8742,5.9016
1.0,0.1,350.0,3.333e-05,5.0,400.0,5.0,2,2.0536,2.0519,2.051,2.0493,2.0472,2.0463,2.0484,2.0547,2.0652,2.0773
1.0,0.1,350.0,3.333e-05,5.0,400.0,5.0,3,2.129,2.1165,2.1046,2.0921,2.0804,2.0723,2.0707,2.0774,2.0913,2.1079
1.0,0.1,350.0,3.333e-05,5.0,600.0,5.0,1,5.9689,5.929,5.8903,5.8512,5.8167,5.7947,5.7923,5.8127,5.8512,5.8921
1.0,0.1,350.0,3.333e-05,5.0,600.0,5.0,2,2.0537,2.051,2.049,2.0459,2.0426,2.0419,2.0461,2.0565,2.0716,2.0858
1.0,0.1,350.0,3.333e-05,5.0,600.0,5.0,3,2.1293,2.1092,2.0904,2.0728,2.0586,2.0512,2.0536,2.0668,2.0886,2.1116
1.0,0.1,350.0,3.333e-05,5.0,800.0,5.0,1,5.9698,5.9117,5.8573,5.8072,5.768,5.749,5.7572,5.794,5.8506,5.9041
1.0,0.1,350.0,3.333e-05,5.0,800.0,5.0,2,2.054,2.0499,2.0465,2.0418,2.0377,2.0381,2.0461,2.0616,2.0794,2.0864
1.0,0.1,350.0,3.333e-05,5.0,800.0,5.0,3,2.1303,2.1004,2.0756,2.055,2.0409,2.0368,2.0455,2.0671,2.0965,2.1216
1.0,0.1,350.0,3.333e-05,5.0,1000.0,5.0,1,5.9715,5.8954,5.8298,5.7736,5.7323,5.7141,5.726,5.7696,5.8374,5.9082
1.0,0.1,350.0,3.333e-05,5.0,1000.0,5.0,2,2.0545,2.0488,2.0442,2.0384,2.0338,2.0346,2.044,2.0616,2.0804,2.084
1.0,0.1,350.0,3.333e-05,5.0,1000.0,5.0,3,2.1316,2.0925,2.0642,2.043,2.0295,2.027,2.0382,2.0634,2.0974,2.1275
1.0,0.1,450.0,3.333e-05,1.0,200.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,450.0,3.333e-05,1.0,200.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,450.0,3.333e-05,1.0,200.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,450.0,3.333e-05,1.0,400.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,450.0,3.333e-05,1.0,400.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,450.0,3.333e-05,1.0,400.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,450.0,3.333e-05,1.0,600.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,450.0,3.333e-05,1.0,600.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,450.0,3.333e-05,1.0,600.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,450.0,3.333e-05,1.0,800.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,450.0,3.333e-05,1.0,800.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,450.0,3.333e-05,1.0,800.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,450.0,3.333e-05,1.0,1000.0,5.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
1.0,0.1,450.0,3.333e-05,1.0,1000.0,5.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
1.0,0.1,450.0,3.333e-05,1.0,1000.0,5.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
1.0,0.1,450.0,3.333e-05,2.0,200.0,5.0,1,5.9657,5.9642,5.9613,5.958,5.9546,5.9512,5.9479,5.9447,5.9427,5.9435
1.0,0.1,450.0,3.333e-05,2.0,200.0,5.0,2,2.053,2.0529,2.0527,2.0525,2.0522,2.0519,2.0516,2.0513,2.0513,2.0518
1.0,0.1,450.0,3.333e-05,2.0,200.0,5.0,3,2.1276,2.1271,2.126,2.1249,2.1237,2.1226,2.1214,2.1204,2.1199,2.1208
1.0,0.1,450.0,3.333e-05,2.0,400.0,5.0,1,5.966,5.9614,5.9548,5.9478,5.941,5.9342,5.9277,5.9222,5.9202,5.926
1.0,0.1,450.0,3.333e-05,2.0,400.0,5.0,2,2.053,2.0527,2.0522,2.0516,2.0509,2.0503,2.0497,2.0493,2.0497,2.0516
1.0,0.1,450.0,3.333e-05,2.0,400.0,5.0,3,2.1276,2.126,2.1237,2.1213,2.1189,2.1166,2.1144,2.1128,2.1129,2.1167
1.0,0.1,450.0,3.333e-05,2.0,600.0,5.0,1,5.9678,5.9559,5.9454,5.9338,5.921,5.9092,5.9013,5.8998,5.906,5.9187
1.0,0.1,450.0,3.333e-05,2.0,600.0,5.0,2,2.0533,2.0521,2.0514,2.0503,2.0489,2.0477,2.0473,2.0483,2.0509,2.0546
1.0,0.1,450.0,3.333e-05,2.0,600.0,5.0,3,2.1285,2.1241,2.1206,2.1166,2.1121,2.1081,2.1061,2.1072,2.1118,2.1189
1.0,0.1,450.0,3.333e-05,2.0,800.0,5.0,1,5.9695,5.9503,5.9358,5.9189,5.9002,5.8848,5.8783,5.8834,5.8964,5.9035
1.0,0.1,450.0,3.333e-05,2.0,800.0,5.0,2,2.0536,2.0515,2.0505,2.0488,2.0466,2.0452,2.0456,2.0486,2.0533,2.0563
1.0,0.1,450.0,3.333e-05,2.0,800.0,5.0,3,2.1291,2.122,2.1172,2.1114,2.1049,2.1001,2.0996,2.1044,2.1127,2.1177
