tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2,g23_phi_1,g23_Phi,g23_phi_2,g24_phi_1,g24_Phi,g24_phi_2,g25_phi_1,g25_Phi,g25_phi_2,g26_phi_1,g26_Phi,g26_phi_2,g27_phi_1,g27_Phi,g27_phi_2,g28_phi_1,g28_Phi,g28_phi_2,g29_phi_1,g29_Phi,g29_phi_2,g30_phi_1,g30_Phi,g30_phi_2,g31_phi_1,g31_Phi,g31_phi_2,g32_phi_1,g32_Phi,g32_phi_2,g33_phi_1,g33_Phi,g33_phi_2,g34_phi_1,g34_Phi,g34_phi_2,g35_phi_1,g35_Phi,g35_phi_2,g36_phi_1,g36_Phi,g36_phi_2,g37_phi_1,g37_Phi,g37_phi_2,g38_phi_1,g38_Phi,g38_phi_2,g39_phi_1,g39_Phi,g39_phi_2,g40_phi_1,g40_Phi,g40_phi_2,g41_phi_1,g41_Phi,g41_phi_2,g42_phi_1,g42_Phi,g42_phi_2,g43_phi_1,g43_Phi,g43_phi_2,g44_phi_1,g44_Phi,g44_phi_2,g45_phi_1,g45_Phi,g45_phi_2,g46_phi_1,g46_Phi,g46_phi_2,g47_phi_1,g47_Phi,g47_phi_2,g48_phi_1,g48_Phi,g48_phi_2,g49_phi_1,g49_Phi,g49_phi_2,g50_phi_1,g50_Phi,g50_phi_2,g51_phi_1,g51_Phi,g51_phi_2,g52_phi_1,g52_Phi,g52_phi_2,g53_phi_1,g53_Phi,g53_phi_2
100.0,0.5,800.0,3.333e-05,2.0,4.978,0.35469,0.72866,5.2921,1.5044,1.041,4.1431,0.55761,1.7303,5.1587,1.3713,1.1871,4.551,0.49224,1.8014,4.3635,0.51917,1.7388,5.5989,1.3767,1.0834,5.9815,0.2867,0.83369,5.684,1.2173,0.62389,5.7061,0.63115,6.239,5.0837,1.3795,1.1843,5.4623,0.98308,0.36249,6.2417,0.25521,0.44642,5.4674,1.2954,1.2097,4.3392,0.40312,1.9169,5.6766,0.36948,0.80967,4.2484,0.95053,2.0249,4.473,1.2086,1.9885,5.6359,0.43888,0.952,5.2983,1.444,1.0641,3.778,0.39154,2.0464,6.0447,0.91473,6.2379,4.5025,0.4819,1.885,5.1024,0.81894,0.29681,5.4302,1.28,1.1901,5.4645,1.2279,1.0159,5.1634,1.3185,1.2221,5.6424,0.97568,0.91736,5.3519,1.2346,1.0648,5.1544,1.4103,0.49731,4.4547,0.39385,1.7578,5.199,1.417,1.2068,5.8118,0.3141,6.1675,4.6839,1.0688,0.51799,5.9188,0.42977,0.7388,4.6475,1.2621,1.8826,4.6897,0.55979,1.9286,5.9677,0.84982,6.1112,5.5932,1.4369,1.0214,5.2024,1.4491,1.1742,5.7174,0.14372,0.97835,5.8403,0.20679,0.68681,4.4917,0.3302,2.0038,5.5794,1.3955,0.14251,4.4007,0.65311,1.7821,5.6239,1.3598,1.0585,5.5913,0.76394,0.99752,4.6486,0.97971,1.6212,4.2473,0.90196,1.7925,4.6559,1.1856,0.6684,4.4926,0.5882,1.6523,4.3777,0.52749,1.7261,4.4812,1.2623,0.68682,6.2733,0.41402,0.39294
100.0,0.5,800.0,3.333e-05,4.0,5.0173,0.29676,0.67296,5.2853,1.5091,1.0787,4.2232,0.5606,1.7236,5.1333,1.3462,1.2088,4.4854,0.51549,1.8318,4.4117,0.53813,1.7142,5.5983,1.3363,1.0863,6.1735,0.26638,0.65282,5.7372,1.2058,0.63876,5.6735,0.63207,6.2568,5.0619,1.3648,1.2032,5.52,0.92952,0.2934,0.087845,0.2595,0.33849,5.4769,1.2708,1.1952,4.3301,0.4332,1.9223,5.6604,0.36633,0.82566,4.2332,0.93484,1.9883,4.5036,1.2215,1.9039,5.624,0.42397,0.93458,5.2782,1.4246,1.1037,3.7321,0.3759,2.1132,6.0166,0.91569,6.2423,4.4262,0.50354,1.9244,5.1759,0.81533,0.20985,5.4355,1.2523,1.1833,5.471,1.1929,1.0268,5.1404,1.2842,1.2427,5.6321,0.98719,0.91869,5.3496,1.1923,1.0878,5.1228,1.4279,0.4669,4.4658,0.42228,1.7459,5.1795,1.3987,1.2139,5.7341,0.32195,6.2261,4.6122,1.0681,0.51673,6.006,0.42473,0.63737,4.6666,1.2887,1.8419,4.6134,0.52092,1.9327,5.928,0.87115,6.133,5.586,1.3811,1.04,5.1893,1.4404,1.1821,5.9249,0.13533,0.79289,5.9066,0.21789,0.64466,4.4783,0.32949,2.0154,5.5739,1.3729,0.097122,4.4005,0.66512,1.7782,5.6271,1.3226,1.0602,5.5371,0.78937,1.0021,4.6545,0.96643,1.6016,4.2458,0.90165,1.798,4.5903,1.2198,0.67668,4.5104,0.60437,1.6488,4.4228,0.54636,1.7048,4.4645,1.2735,0.69622,0.10108,0.42673,0.29642
100.0,0.5,800.0,3.333e-05,8.0,5.026,0.27428,0.65656,5.2797,1.5037,1.0863,4.2904,0.57061,1.6947,5.1128,1.3255,1.2242,4.4201,0.5349,1.8838,4.4412,0.54288,1.6943,5.6029,1.3189,1.0865,6.243,0.26215,0.58869,5.7586,1.2089,0.6305,5.6543,0.62941,6.2723,5.0476,1.3523,1.2148,5.5301,0.89273,0.26668,0.14033,0.26386,0.29758,5.4921,1.2616,1.1936,4.3103,0.44085,1.9453,5.6386,0.35965,0.84567,4.2259,0.93136,1.9919,4.5308,1.1945,1.8488,5.5941,0.41979,0.95787,5.2697,1.4044,1.1164,3.7363,0.36685,2.1089,6.0048,0.9173,6.2557,4.3613,0.52623,1.9752,5.199,0.81546,0.1906,5.4446,1.2419,1.1841,5.4766,1.1841,1.0269,5.1117,1.2567,1.2627,5.6302,0.9933,0.91881,5.3521,1.1794,1.092,5.1291,1.4281,0.45377,4.46,0.42592,1.7548,5.1643,1.384,1.2246,5.6977,0.32335,6.2548,4.562,1.0687,0.53062,6.0264,0.41627,0.61963,4.682,1.2816,1.8275,4.5577,0.53049,1.9489,5.8989,0.89116,6.1559,5.588,1.3525,1.0445,5.1801,1.4311,1.1905,6.0101,0.13741,0.71885,5.9397,0.22299,0.6217,4.4527,0.33648,2.0421,5.5742,1.3623,0.095234,4.3983,0.66897,1.7824,5.6334,1.3091,1.0589,5.5204,0.79707,1.0081,4.6555,0.96443,1.5999,4.2433,0.90313,1.8004,4.5642,1.2291,0.68251,4.5179,0.60788,1.6451,4.4489,0.55095,1.6876,4.459,1.2801,0.69918,0.16929,0.4385,0.24128
100.0,0.5,800.0,3.333e-05,16.0,5.023,0.27494,0.65696,5.275,1.4914,1.0936,4.3142,0.57175,1.6803,5.1026,1.3095,1.2373,4.3932,0.54248,1.9141,4.4559,0.54341,1.6827,5.6112,1.3154,1.0849,6.2567,0.25968,0.579,5.7643,1.213,0.62213,5.6369,0.62808,0.0058125,5.0361,1.3391,1.2271,5.521,0.88962,0.27395,0.14651,0.26308,0.29764,5.5048,1.2607,1.1946,4.3082,0.43913,1.9519,5.6303,0.35478,0.85544,4.219,0.93096,2.0006,4.5449,1.1691,1.8164,5.5782,0.41657,0.97278,5.2647,1.3819,1.1262,3.7348,0.35972,2.1057,5.9994,0.91897,6.265,4.3431,0.53479,1.9961,5.2058,0.81125,0.18995,5.4546,1.2406,1.1848,5.482,1.1828,1.0246,5.1128,1.2496,1.2692,5.6269,0.99908,0.9186,5.3577,1.1767,1.0907,5.1434,1.4245,0.44098,4.4572,0.42323,1.7603,5.1569,1.3721,1.2366,5.667,0.32413,6.2823,4.5515,1.0751,0.53295,6.0434,0.40921,0.60863,4.6957,1.2713,1.8113,4.5317,0.54306,1.9626,5.8882,0.88669,6.1724,5.5973,1.346,1.042,5.1715,1.4185,1.2002,6.0088,0.13871,0.72634,5.9406,0.21829,0.62515,4.4384,0.34295,2.0602,5.5758,1.3548,0.10011,4.3963,0.6713,1.787,5.641,1.3068,1.0569,5.5121,0.80042,1.0106,4.6551,0.96503,1.6006,4.242,0.90547,1.8022,4.5496,1.2351,0.68484,4.5226,0.60883,1.6419,4.462,0.55151,1.6773,4.4525,1.2867,0.70093,0.18936,0.43499,0.22845
100.0,0.5,800.0,3.333e-05,32.0,5.0161,0.27815,0.66221,5.2726,1.4785,1.099,4.3285,0.57139,1.669,5.0975,1.2993,1.2461,4.3759,0.5479,1.9337,4.464,0.54377,1.6754,5.6164,1.3158,1.0828,6.2536,0.25829,0.5849,5.7633,1.2159,0.61878,5.6256,0.62751,0.017057,5.0286,1.3284,1.2362,5.5152,0.89071,0.28277,0.14269,0.26161,0.30491,5.5121,1.2622,1.1944,4.3095,0.43764,1.9533,5.633,0.35242,0.85549,4.2142,0.93151,2.0069,4.5474,1.16,1.808,5.5756,0.41429,0.97694,5.2616,1.3635,1.1329,3.7295,0.3561,2.1061,5.998,0.92006,6.2689,4.3362,0.53826,2.0068,5.2077,0.80764,0.1926,5.4607,1.2417,1.1842,5.4849,1.1835,1.0223,5.1205,1.2489,1.2706,5.6238,1.0027,0.91832,5.3616,1.1766,1.0884,5.1546,1.4207,0.43293,4.4569,0.42161,1.7616,5.1536,1.3638,1.2448,5.6461,0.32511,0.018691,4.5498,1.0779,0.53112,6.0603,0.40584,0.59745,4.7039,1.2635,1.7987,4.5192,0.54905,1.9715,5.8839,0.88414,6.1799,5.6032,1.3446,1.0387,5.1658,1.4077,1.2071,5.9927,0.13912,0.74588,5.939,0.21463,0.62939,4.4342,0.34582,2.0682,5.5763,1.3496,0.1033,4.3952,0.6728,1.7896,5.6452,1.3077,1.0548,5.5066,0.80229,1.0123,4.6545,0.96598,1.6013,4.2417,0.9074,1.8032,4.5414,1.2391,0.68638,4.5255,0.60957,1.6396,4.4691,0.55187,1.671,4.4475,1.291,0.70188,0.19614,0.43123,0.22604
100.0,1.0,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0444,0.83758,3.5435,5.4261,1.3024,1.1978,5.4517,1.2561,0.98045,5.1679,1.3423,1.2036,5.6622,0.95412,0.93572,5.3443,1.2595,1.0194,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7331,1.0491,0.55667,5.849,0.46034,0.84978,4.6263,1.2157,1.9434,4.7417,0.60856,1.9433,6.0073,0.84212,6.0859,5.5819,1.4711,0.98033,5.2102,1.4598,1.1492,5.6068,0.15897,1.0728,5.7748,0.20793,0.71721,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,4.398,0.64041,1.7902,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.6464,0.98546,4.7977,4.2468,0.89462,1.7717,4.7171,1.1415,3.8285,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5129,1.2377,0.69137,6.1911,0.42025,0.47232
100.0,1.0,800.0,3.333e-05,2.0,4.9779,0.35478,0.72879,5.2921,1.5044,1.0409,4.1431,0.55763,1.7302,5.1587,1.3713,1.187,4.5511,0.49229,1.8014,4.3635,0.51917,1.7388,5.5989,1.3767,1.0833,5.9813,0.28679,0.83395,5.6839,1.2173,0.62386,5.7061,0.63115,6.239,5.0837,1.3795,1.1842,5.4622,0.98316,0.36261,6.2415,0.25523,0.44662,5.4674,1.2954,1.2097,4.3393,0.40315,1.9168,5.6764,0.36955,0.80993,4.2485,0.95057,2.025,4.4729,1.2086,1.9887,5.6358,0.43895,0.95224,5.2983,1.444,1.064,3.7781,0.3916,2.0462,6.0448,0.91472,6.2379,4.5026,0.48197,1.885,5.1023,0.81898,0.29697,5.4302,1.28,1.1901,5.4644,1.228,1.0159,5.1634,1.3185,1.222,5.6425,0.97564,0.91742,5.3518,1.2346,1.0647,5.1545,1.4103,0.49733,4.4548,0.39387,1.7577,5.199,1.417,1.2067,5.8119,0.31409,6.1674,4.684,1.0687,0.51805,5.9186,0.42984,0.73908,4.6475,1.2619,1.8827,4.6898,0.55989,1.9286,5.9677,0.8498,6.1111,5.5932,1.4369,1.0214,5.2025,1.4492,1.1741,5.7172,0.14376,0.97858,5.8399,0.20681,0.68726,4.4919,0.33036,2.0038,5.5793,1.3955,0.14263,4.4007,0.65312,1.7821,5.6239,1.3598,1.0585,5.5913,0.76391,0.99762,4.6486,0.97969,1.6213,4.2473,0.90196,1.7925,4.656,1.1856,0.66842,4.4926,0.58821,1.6523,4.3777,0.5275,1.7261,4.4812,1.2622,0.68685,6.2731,0.41404,0.39315
100.0,1.0,800.0,3.333e-05,4.0,5.0173,0.29689,0.67302,5.2853,1.5091,1.0785,4.223,0.56054,1.7236,5.1334,1.3463,1.2086,4.4856,0.51551,1.8317,4.4118,0.53815,1.7142,5.5983,1.3363,1.0863,6.1733,0.26645,0.65304,5.7372,1.2059,0.63868,5.6734,0.63208,6.2569,5.062,1.3649,1.203,5.5199,0.92969,0.2936,0.087594,0.25952,0.3388,5.4769,1.2708,1.1952,4.3303,0.43319,1.9222,5.6602,0.36639,0.82595,4.2332,0.93486,1.9884,4.5035,1.2214,1.9042,5.6239,0.42408,0.93493,5.2783,1.4247,1.1035,3.7323,0.37595,2.1128,6.0166,0.91568,6.2423,4.4265,0.50356,1.9243,5.1758,0.81538,0.20997,5.4354,1.2523,1.1833,5.471,1.1929,1.0268,5.1404,1.2843,1.2426,5.6321,0.98717,0.91873,5.3496,1.1923,1.0878,5.1229,1.4278,0.46691,4.4658,0.42227,1.7459,5.1797,1.3988,1.2138,5.7342,0.32195,6.2261,4.6125,1.0681,0.51672,6.0054,0.42473,0.63812,4.6666,1.2885,1.842,4.6136,0.52106,1.9326,5.9281,0.87106,6.1329,5.586,1.3812,1.0399,5.1894,1.4405,1.182,5.9245,0.13538,0.79331,5.9057,0.21786,0.6455,4.4783,0.32968,2.0154,5.5739,1.373,0.097244,4.4005,0.66515,1.7782,5.6271,1.3226,1.0601,5.5372,0.78932,1.0022,4.6544,0.96641,1.6017,4.2458,0.90166,1.7981,4.5904,1.2197,0.67667,4.5104,0.60439,1.6488,4.4229,0.54637,1.7048,4.4645,1.2735,0.69625,0.10073,0.42671,0.29683
100.0,1.0,800.0,3.333e-05,8.0,5.0261,0.2743,0.65649,5.2798,1.5037,1.0862,4.2905,0.57051,1.6947,5.113,1.3257,1.224,4.4202,0.53496,1.8839,4.4414,0.5429,1.6942,5.6028,1.3188,1.0865,6.2433,0.26221,0.58846,5.7587,1.2089,0.63042,5.6542,0.62943,6.2723,5.0477,1.3525,1.2146,5.5299,0.89297,0.26685,0.14045,0.26397,0.29757,5.4921,1.2615,1.1936,4.3105,0.4408,1.9451,5.6384,0.35972,0.84604,4.2259,0.93136,1.9919,4.5307,1.1945,1.849,5.5939,0.41991,0.95826,5.2698,1.4045,1.1162,3.7365,0.36688,2.1087,6.0049,0.9173,6.2556,4.3617,0.52622,1.9749,5.199,0.81556,0.19059,5.4446,1.2418,1.1841,5.4766,1.1841,1.027,5.1116,1.2567,1.2626,5.6302,0.99326,0.91886,5.352,1.1793,1.0921,5.1291,1.4281,0.45371,4.4601,0.42589,1.7547,5.1645,1.3842,1.2245,5.6977,0.32335,6.2547,4.5624,1.0687,0.53062,6.0257,0.41628,0.6204,4.682,1.2814,1.8277,4.5578,0.53066,1.9488,5.899,0.89108,6.1559,5.588,1.3524,1.0445,5.1802,1.4312,1.1904,6.0106,0.13749,0.71851,5.9386,0.2229,0.62284,4.4527,0.33667,2.0421,5.5742,1.3623,0.095316,4.3983,0.669,1.7824,5.6334,1.3091,1.059,5.5204,0.79702,1.0081,4.6555,0.96441,1.6,4.2433,0.90313,1.8004,4.5641,1.2291,0.6825,4.5179,0.60791,1.645,4.4491,0.55097,1.6875,4.459,1.28,0.69923,0.16912,0.4386,0.24153
100.0,1.0,800.0,3.333e-05,16.0,5.0232,0.27491,0.65672,5.275,1.4916,1.0934,4.3143,0.5717,1.6803,5.1029,1.3097,1.2371,4.3932,0.54257,1.9142,4.4561,0.54343,1.6825,5.6111,1.3152,1.0849,6.2571,0.25975,0.57857,5.7644,1.2131,0.62204,5.6369,0.62811,0.0058283,5.0363,1.3393,1.2269,5.5208,0.88976,0.27398,0.14679,0.26324,0.29748,5.5047,1.2606,1.1947,4.3083,0.43909,1.9518,5.6298,0.35483,0.85601,4.2191,0.93095,2.0006,4.5449,1.1691,1.8165,5.5777,0.41671,0.97335,5.2648,1.3821,1.126,3.7349,0.35973,2.1056,5.9994,0.91897,6.265,4.3434,0.53487,1.9959,5.2058,0.81138,0.18988,5.4545,1.2404,1.1849,5.482,1.1828,1.0247,5.1125,1.2495,1.2692,5.627,0.99903,0.91866,5.3576,1.1766,1.0908,5.1434,1.4246,0.44088,4.4574,0.4232,1.7602,5.1571,1.3722,1.2365,5.6671,0.32413,6.2822,4.5516,1.0751,0.53314,6.0426,0.40921,0.6095,4.6957,1.2711,1.8116,4.5318,0.54334,1.9624,5.8882,0.88668,6.1725,5.5972,1.3459,1.0421,5.1716,1.4187,1.2001,6.0096,0.13881,0.72564,5.9394,0.21824,0.62633,4.4383,0.34316,2.0602,5.5757,1.3548,0.1002,4.3964,0.67133,1.787,5.6409,1.3067,1.0569,5.5121,0.80036,1.0107,4.6551,0.96499,1.6007,4.242,0.90547,1.8022,4.5495,1.235,0.68483,4.5227,0.60885,1.6419,4.4622,0.55153,1.6771,4.4525,1.2867,0.70097,0.18946,0.43517,0.22846
100.0,1.0,800.0,3.333e-05,32.0,5.0163,0.2781,0.66201,5.2726,1.4788,1.0989,4.3286,0.57137,1.6689,5.0977,1.2994,1.2461,4.3759,0.54798,1.9339,4.4643,0.54377,1.6752,5.6163,1.3156,1.0829,6.2542,0.25831,0.58429,5.7634,1.2159,0.61865,5.6255,0.6275,0.01717,5.0287,1.3285,1.2361,5.5149,0.89081,0.28284,0.14326,0.26174,0.30449,5.5121,1.262,1.1945,4.3095,0.4376,1.9533,5.6323,0.3524,0.85621,4.2142,0.93148,2.0069,4.5477,1.1601,1.8079,5.5749,0.4144,0.97768,5.2617,1.3637,1.1328,3.7299,0.35606,2.1057,5.9979,0.92007,6.2691,4.3362,0.53841,2.0069,5.2077,0.80776,0.19249,5.4607,1.2415,1.1843,5.4849,1.1834,1.0223,5.1202,1.2487,1.2707,5.6239,1.0027,0.91837,5.3616,1.1765,1.0885,5.1546,1.4209,0.43279,4.457,0.42156,1.7617,5.1536,1.3639,1.2448,5.646,0.32509,0.01874,4.5496,1.0781,0.53149,6.0596,0.40575,0.59823,4.7039,1.2633,1.7989,4.519,0.54944,1.9715,5.8838,0.88409,6.1801,5.6031,1.3444,1.0388,5.166,1.4079,1.207,5.9938,0.13918,0.7449,5.9382,0.21456,0.63025,4.4338,0.34607,2.0685,5.5763,1.3496,0.10341,4.3952,0.67282,1.7896,5.6452,1.3075,1.0548,5.5066,0.80229,1.0124,4.6545,0.96595,1.6014,4.2417,0.9074,1.8032,4.5413,1.2391,0.68639,4.5256,0.60957,1.6395,4.4693,0.55187,1.6708,4.4475,1.291,0.70193,0.19656,0.4314,0.22574
100.0,2.0,800.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0444,0.83758,3.5435,5.4261,1.3024,1.1978,5.4517,1.2561,0.98045,5.1679,1.3423,1.2036,5.6622,0.95412,0.93572,5.3443,1.2595,1.0194,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7331,1.0491,0.55667,5.849,0.46034,0.84978,4.6263,1.2157,1.9434,4.7417,0.60856,1.9433,6.0073,0.84212,6.0859,5.5819,1.4711,0.98033,5.2102,1.4598,1.1492,5.6068,0.15897,1.0728,5.7748,0.20793,0.71721,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,4.398,0.64041,1.7902,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.6464,0.98546,1.6561,4.2468,0.89462,1.7717,4.7171,1.1415,0.68695,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5129,1.2377,0.69137,6.1911,0.42025,0.47232
100.0,2.0,800.0,3.333e-05,2.0,4.9777,0.35487,0.72892,5.2921,1.5044,1.0407,4.143,0.55764,1.7302,5.1588,1.3713,1.1869,4.5512,0.49235,1.8014,4.3635,0.51918,1.7388,5.5989,1.3768,1.0833,5.9811,0.28687,0.83421,5.6838,1.2174,0.62383,5.7061,0.63115,6.239,5.0838,1.3795,1.1841,5.4621,0.98324,0.36272,6.2414,0.25524,0.44682,5.4673,1.2954,1.2097,4.3394,0.40318,1.9168,5.6763,0.36961,0.81019,4.2485,0.95061,2.025,4.4729,1.2086,1.9888,5.6357,0.43904,0.9525,5.2983,1.4441,1.0639,3.7782,0.39166,2.046,6.0449,0.91472,6.2379,4.5028,0.48205,1.885,5.1022,0.81902,0.29713,5.4302,1.28,1.1901,5.4644,1.228,1.0158,5.1634,1.3185,1.222,5.6425,0.97559,0.91747,5.3518,1.2347,1.0647,5.1545,1.4102,0.49736,4.4548,0.39391,1.7577,5.1991,1.417,1.2066,5.812,0.31409,6.1673,4.6841,1.0687,0.51812,5.9184,0.42991,0.73939,4.6474,1.2618,1.8828,4.6899,0.55998,1.9286,5.9677,0.84978,6.1111,5.5931,1.437,1.0213,5.2025,1.4492,1.1739,5.717,0.1438,0.97881,5.8395,0.20683,0.68776,4.492,0.33054,2.0037,5.5793,1.3955,0.14275,4.4007,0.65314,1.7822,5.6239,1.3598,1.0585,5.5913,0.76387,0.99771,4.6486,0.97967,1.6214,4.2473,0.90196,1.7925,4.6561,1.1855,0.66844,4.4926,0.58821,1.6523,4.3777,0.52751,1.7261,4.4812,1.2622,0.68687,6.273,0.41406,0.39336
100.0,2.0,800.0,3.333e-05,4.0,5.0172,0.29704,0.67313,5.2853,1.5092,1.0783,4.2228,0.56045,1.7236,5.1336,1.3464,1.2084,4.4858,0.51553,1.8317,4.4118,0.53816,1.7142,5.5983,1.3363,1.0863,6.173,0.26652,0.65328,5.7372,1.2059,0.63858,5.6734,0.6321,6.2569,5.0621,1.365,1.2028,5.5197,0.92986,0.29382,0.087317,0.25954,0.33914,5.4769,1.2708,1.1952,4.3305,0.43316,1.9221,5.66,0.36646,0.82622,4.2333,0.93488,1.9885,4.5034,1.2214,1.9044,5.6238,0.42418,0.93526,5.2784,1.4249,1.1033,3.7326,0.376,2.1124,6.0168,0.91567,6.2423,4.4268,0.50357,1.9242,5.1757,0.81542,0.21009,5.4354,1.2523,1.1833,5.471,1.1929,1.0268,5.1405,1.2844,1.2425,5.6321,0.98715,0.91877,5.3496,1.1923,1.0878,5.1231,1.4278,0.4669,4.4659,0.42226,1.7458,5.1798,1.399,1.2137,5.7341,0.32195,6.2261,4.6127,1.0681,0.51666,6.0046,0.42473,0.63892,4.6665,1.2883,1.8422,4.6138,0.52119,1.9326,5.9282,0.87096,6.1328,5.586,1.3813,1.0399,5.1896,1.4406,1.1819,5.9241,0.13543,0.79379,5.9048,0.21782,0.64644,4.4784,0.32987,2.0154,5.5739,1.373,0.097361,4.4005,0.66518,1.7782,5.6271,1.3226,1.0601,5.5372,0.78926,1.0022,4.6544,0.96639,1.6018,4.2458,0.90166,1.7981,4.5904,1.2196,0.67665,4.5104,0.60442,1.6488,4.4229,0.54639,1.7048,4.4645,1.2734,0.69628,0.10033,0.42668,0.29729
100.0,2.0,800.0,3.333e-05,8.0,5.0261,0.27434,0.65649,5.2798,1.5039,1.086,4.2905,0.57035,1.6946,5.1132,1.3259,1.2238,4.4203,0.53503,1.884,4.4417,0.5429,1.6939,5.6028,1.3187,1.0865,6.2436,0.26228,0.58815,5.7588,1.2089,0.63031,5.6541,0.62944,6.2724,5.0479,1.3526,1.2144,5.5297,0.8932,0.26704,0.14061,0.26409,0.29753,5.4921,1.2613,1.1936,4.3108,0.44072,1.9449,5.6381,0.35979,0.8464,4.226,0.93137,1.9919,4.5307,1.1946,1.8492,5.5937,0.42004,0.95864,5.27,1.4047,1.116,3.7367,0.3669,2.1084,6.005,0.9173,6.2556,4.3622,0.52619,1.9747,5.199,0.81568,0.19059,5.4445,1.2417,1.1841,5.4766,1.184,1.027,5.1116,1.2568,1.2625,5.6302,0.99322,0.91891,5.352,1.1793,1.0922,5.1291,1.4281,0.4536,4.4603,0.42584,1.7545,5.1647,1.3844,1.2244,5.6977,0.32335,6.2547,4.5628,1.0687,0.53057,6.025,0.41628,0.62121,4.6819,1.2812,1.828,4.5578,0.53083,1.9488,5.8991,0.89098,6.1558,5.5879,1.3524,1.0446,5.1804,1.4313,1.1903,6.0111,0.13758,0.71808,5.9373,0.22277,0.6241,4.4527,0.33686,2.0421,5.5742,1.3623,0.095395,4.3984,0.66903,1.7824,5.6334,1.309,1.059,5.5203,0.79697,1.0082,4.6555,0.96438,1.6001,4.2433,0.90313,1.8004,4.5641,1.229,0.68245,4.518,0.60793,1.645,4.4493,0.55097,1.6872,4.459,1.28,0.69927,0.16887,0.43868,0.24186
