tau_sat,b,tau_0,gamma_0,n,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2
50.0,12.8,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,12.8,50.0,3.333e-05,2.0,5.2872,1.5073,1.0863,4.1833,0.55689,1.7462,5.6006,1.344,1.0825,6.1234,0.26411,0.7004,5.7213,1.2022,0.64198,5.6751,0.63377,6.2539,0.066014,0.25543,0.35779,4.3399,0.43005,1.9107,5.6808,0.36677,0.80522,5.6552,0.41871,0.89709,3.7215,0.37345,2.1288,5.4347,1.2563,1.1796,5.354,1.2006,1.0816,4.6361,1.0756,0.504,4.6622,1.2963,1.8394,5.1869,1.4357,1.1918,4.493,0.31169,1.998,5.578,1.3811,0.10022,5.6277,1.3295,1.0565,5.552,0.7855,0.99169,4.6056,1.2185,0.67064,4.4634,1.2738,0.69349
50.0,12.8,50.0,3.333e-05,4.0,5.2797,1.5195,1.1184,4.2604,0.572,1.7616,5.5989,1.3119,1.0883,0.090548,0.24977,0.44673,5.794,1.1778,0.65807,5.6627,0.63406,6.2533,0.17273,0.26254,0.2656,4.3406,0.46559,1.8973,5.6351,0.36586,0.84516,5.6103,0.408,0.90652,3.6219,0.36201,2.2468,5.435,1.2356,1.1745,5.3471,1.1647,1.118,4.545,1.0782,0.51862,4.6702,1.3313,1.8076,5.1737,1.4183,1.1968,4.4887,0.30482,1.9998,5.587,1.3574,0.03246,5.6288,1.299,1.0626,5.5038,0.80707,0.97488,4.5336,1.26,0.66963,4.4478,1.2889,0.69505
50.0,12.8,50.0,3.333e-05,8.0,5.2758,1.5398,1.1107,4.304,0.5972,1.7644,5.5869,1.2927,1.0954,0.23546,0.2748,0.30362,5.8378,1.1774,0.66456,5.6673,0.63863,6.2404,0.22322,0.28511,0.22323,4.3232,0.48389,1.914,5.5679,0.36954,0.90335,5.5443,0.41355,0.96076,3.5984,0.36236,2.2772,5.4247,1.2243,1.1755,5.3224,1.142,1.14,4.4959,1.0726,0.54683,4.6626,1.3411,1.8182,5.1727,1.4243,1.1889,4.4859,0.31296,1.9933,5.5854,1.3326,0.0050819,5.6202,1.28,1.0698,5.467,0.80832,0.98818,4.5084,1.2783,0.67647,4.4524,1.2971,0.69575
50.0,25.6,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
50.0,25.6,50.0,3.333e-05,2.0,5.2873,1.5073,1.0863,4.1833,0.55688,1.7462,5.6006,1.344,1.0825,6.1234,0.2641,0.70041,5.7213,1.2022,0.64201,5.6751,0.63377,6.2539,0.066044,0.25542,0.35775,4.3398,0.43005,1.9107,5.6809,0.36678,0.80509,5.6553,0.41872,0.89703,3.7216,0.37346,2.1288,5.4347,1.2563,1.1795,5.354,1.2006,1.0815,4.6361,1.0756,0.50399,4.6621,1.2963,1.8394,5.1869,1.4357,1.1918,4.493,0.31166,1.9979,5.578,1.3811,0.10021,5.6277,1.3295,1.0565,5.552,0.78551,0.99167,4.6056,1.2185,0.67062,4.4634,1.2738,0.69348
50.0,25.6,50.0,3.333e-05,4.0,5.2797,1.5196,1.1183,4.2604,0.57198,1.7616,5.5989,1.3119,1.0883,0.090555,0.24972,0.44674,5.794,1.1778,0.65811,5.6627,0.63405,6.2533,0.1728,0.26251,0.26553,4.3406,0.46558,1.8973,5.6352,0.36586,0.845,5.6104,0.408,0.90637,3.6222,0.36202,2.2465,5.435,1.2356,1.1745,5.3471,1.1647,1.118,4.545,1.0782,0.51859,4.6702,1.3314,1.8077,5.1737,1.4183,1.1968,4.4888,0.30476,1.9998,5.587,1.3574,0.032441,5.6288,1.299,1.0626,5.5038,0.80711,0.97485,4.5336,1.26,0.66961,4.4478,1.2889,0.69504
50.0,25.6,50.0,3.333e-05,8.0,5.2758,1.5398,1.1107,4.3041,0.59715,1.7643,5.5869,1.2927,1.0954,0.23547,0.27472,0.30363,5.8378,1.1774,0.66457,5.6673,0.63859,6.2404,0.2233,0.28505,0.22315,4.3232,0.48389,1.914,5.568,0.36954,0.90321,5.5444,0.41354,0.96063,3.5988,0.36235,2.2768,5.4248,1.2243,1.1755,5.3224,1.142,1.14,4.4959,1.0727,0.54677,4.6626,1.3412,1.8183,5.1727,1.4243,1.1889,4.4859,0.3129,1.9934,5.5854,1.3326,0.0050706,5.6202,1.28,1.0698,5.467,0.80837,0.98813,4.5084,1.2783,0.67644,4.4524,1.2971,0.69574
100.0,0.1,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.1,50.0,3.333e-05,2.0,5.2871,1.5073,1.0865,4.1833,0.5569,1.7464,5.6007,1.3439,1.0827,6.1235,0.26416,0.70037,5.7214,1.2023,0.64188,5.6749,0.63379,6.2541,0.065694,0.25549,0.35819,4.34,0.43012,1.9108,5.68,0.36673,0.80618,5.6547,0.41866,0.89763,3.721,0.3733,2.1294,5.4347,1.2563,1.1797,5.354,1.2006,1.0816,4.636,1.0756,0.50408,4.6623,1.2962,1.8392,5.1867,1.4357,1.192,4.4932,0.31192,1.9978,5.578,1.3811,0.10036,5.6278,1.3294,1.0566,5.5519,0.78545,0.99183,4.6055,1.2185,0.67073,4.4634,1.2739,0.69354
100.0,0.1,50.0,3.333e-05,4.0,5.2793,1.5195,1.1187,4.2604,0.57226,1.7621,5.5989,1.3118,1.0885,0.090346,0.24993,0.44706,5.7941,1.178,0.65805,5.6624,0.63411,6.2537,0.1721,0.26267,0.26635,4.3407,0.46565,1.8976,5.6339,0.36581,0.84652,5.6091,0.40794,0.9078,3.6202,0.36187,2.2486,5.4349,1.2356,1.1747,5.3471,1.1646,1.1182,4.5448,1.0783,0.51892,4.6704,1.3312,1.8074,5.1733,1.4182,1.1972,4.4891,0.30513,1.9996,5.5869,1.3574,0.032775,5.6289,1.2989,1.0628,5.5038,0.80701,0.97512,4.5336,1.2601,0.66981,4.4479,1.289,0.69508
100.0,0.1,50.0,3.333e-05,8.0,5.2755,1.5401,1.1111,4.304,0.5978,1.7652,5.587,1.2925,1.0958,0.23525,0.27501,0.30403,5.838,1.1776,0.6647,5.6671,0.63873,6.2408,0.22246,0.28531,0.22412,4.3232,0.48394,1.9145,5.5662,0.36945,0.90522,5.5423,0.41351,0.96269,3.596,0.36224,2.2797,5.4246,1.2243,1.1758,5.3223,1.1419,1.1404,4.4956,1.0729,0.5473,4.6626,1.3412,1.8182,5.1722,1.4243,1.1892,4.4862,0.31333,1.9931,5.5853,1.3325,0.0054881,5.6203,1.2798,1.0701,5.4671,0.80827,0.98846,4.5085,1.2786,0.67665,4.4526,1.2974,0.69574
100.0,0.2,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.2,50.0,3.333e-05,2.0,5.287,1.5072,1.0865,4.1832,0.5569,1.7465,5.6007,1.3439,1.0827,6.1234,0.26423,0.70046,5.7214,1.2023,0.64176,5.6748,0.63381,6.2543,0.065386,0.25553,0.35856,4.3401,0.43015,1.9108,5.6793,0.36671,0.80697,5.6544,0.41866,0.89811,3.7208,0.37323,2.1297,5.4347,1.2563,1.1798,5.354,1.2006,1.0817,4.636,1.0755,0.50412,4.6623,1.2961,1.8392,5.1867,1.4358,1.1921,4.4932,0.31216,1.9979,5.578,1.3811,0.1005,5.6279,1.3294,1.0567,5.5519,0.78538,0.99195,4.6055,1.2185,0.67079,4.4634,1.2739,0.69358
100.0,0.2,50.0,3.333e-05,4.0,5.2791,1.5194,1.1189,4.2603,0.57227,1.7624,5.599,1.3118,1.0887,0.089959,0.25011,0.44746,5.7943,1.1781,0.65785,5.6622,0.63415,6.2539,0.17153,0.26276,0.26702,4.3409,0.46572,1.8977,5.6331,0.3658,0.84749,5.6085,0.40794,0.90865,3.6193,0.36175,2.2494,5.4349,1.2356,1.1749,5.3471,1.1647,1.1183,4.5448,1.0782,0.51899,4.6706,1.3309,1.8072,5.1732,1.4183,1.1973,4.489,0.30554,1.9997,5.5869,1.3573,0.03305,5.629,1.2988,1.063,5.5038,0.80688,0.97532,4.5336,1.2601,0.66989,4.448,1.2891,0.69512
100.0,0.2,50.0,3.333e-05,8.0,5.2753,1.54,1.1113,4.3038,0.59783,1.7655,5.587,1.2925,1.0959,0.23469,0.27522,0.30463,5.8382,1.1778,0.6645,5.6668,0.63879,6.2411,0.22186,0.28542,0.22484,4.3234,0.48401,1.9146,5.5655,0.36946,0.90609,5.5419,0.41351,0.96341,3.5949,0.3621,2.2807,5.4245,1.2242,1.1761,5.3222,1.1419,1.1406,4.4957,1.0729,0.54735,4.6628,1.3407,1.8179,5.1721,1.4245,1.1893,4.4861,0.31377,1.9932,5.5852,1.3324,0.0058306,5.6204,1.2798,1.0703,5.4671,0.8081,0.98871,4.5086,1.2786,0.67671,4.4528,1.2975,0.69576
100.0,0.4,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.4,50.0,3.333e-05,2.0,5.2869,1.5072,1.0865,4.1832,0.55689,1.7466,5.6007,1.3439,1.0828,6.1233,0.26431,0.70056,5.7215,1.2024,0.64162,5.6747,0.63382,6.2544,0.065088,0.25558,0.35892,4.3403,0.43018,1.9109,5.6786,0.36669,0.80773,5.654,0.41867,0.89858,3.7206,0.37317,2.1298,5.4347,1.2563,1.1799,5.354,1.2006,1.0817,4.636,1.0755,0.50417,4.6623,1.296,1.8391,5.1866,1.4358,1.1921,4.4932,0.31241,1.998,5.578,1.3811,0.10063,5.6279,1.3294,1.0567,5.5519,0.78531,0.99207,4.6055,1.2184,0.67085,4.4634,1.2739,0.69363
100.0,0.4,50.0,3.333e-05,4.0,5.2788,1.5194,1.119,4.2602,0.57226,1.7626,5.599,1.3118,1.0888,0.089551,0.25031,0.44786,5.7944,1.1783,0.65762,5.662,0.63419,6.2541,0.17096,0.26286,0.2677,4.3411,0.46578,1.8978,5.6324,0.3658,0.84845,5.6079,0.40795,0.90948,3.6185,0.36165,2.2502,5.4349,1.2356,1.175,5.3471,1.1647,1.1184,4.5449,1.0781,0.51904,4.6708,1.3305,1.807,5.1731,1.4185,1.1974,4.4888,0.30598,1.9999,5.5868,1.3572,0.033319,5.629,1.2988,1.0631,5.5038,0.80672,0.97553,4.5337,1.2601,0.66996,4.448,1.2891,0.69517
100.0,0.4,50.0,3.333e-05,8.0,5.275,1.54,1.1114,4.3037,0.59784,1.7659,5.5871,1.2924,1.0961,0.23409,0.27547,0.30523,5.8385,1.1781,0.66425,5.6666,0.63886,6.2413,0.22124,0.28553,0.22557,4.3236,0.48409,1.9147,5.5649,0.36948,0.90689,5.5416,0.41353,0.96402,3.5938,0.36198,2.2817,5.4244,1.2242,1.1762,5.3221,1.1419,1.1408,4.4959,1.0728,0.54739,4.663,1.3402,1.8176,5.172,1.4247,1.1894,4.4859,0.31425,1.9933,5.5852,1.3322,0.0061598,5.6204,1.2797,1.0704,5.4671,0.8079,0.98897,4.5087,1.2786,0.67678,4.4529,1.2976,0.6958
100.0,0.8,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,0.8,50.0,3.333e-05,2.0,5.2869,1.5072,1.0865,4.1831,0.55689,1.7466,5.6007,1.3439,1.0828,6.1232,0.26435,0.70063,5.7215,1.2024,0.64155,5.6747,0.63383,6.2544,0.064963,0.2556,0.35907,4.3403,0.43018,1.9109,5.6783,0.36668,0.80806,5.6538,0.41869,0.89878,3.7206,0.37317,2.1297,5.4347,1.2563,1.1799,5.354,1.2007,1.0817,4.6361,1.0754,0.50419,4.6623,1.2959,1.8392,5.1866,1.4358,1.1921,4.4931,0.31253,1.9981,5.578,1.3811,0.10069,5.6279,1.3294,1.0567,5.5519,0.78527,0.99212,4.6055,1.2184,0.67087,4.4634,1.2739,0.69365
100.0,0.8,50.0,3.333e-05,4.0,5.2787,1.5193,1.119,4.2601,0.57221,1.7627,5.5991,1.3118,1.0888,0.089316,0.25043,0.44805,5.7945,1.1784,0.65744,5.662,0.63422,6.2542,0.17068,0.26291,0.26802,4.3412,0.46582,1.8979,5.632,0.36582,0.84887,5.6077,0.40799,0.90982,3.6182,0.36163,2.2504,5.4349,1.2356,1.1751,5.3471,1.1647,1.1185,4.5451,1.078,0.51903,4.671,1.3302,1.8069,5.1731,1.4186,1.1973,4.4886,0.30625,2.0001,5.5868,1.3572,0.03343,5.6291,1.2988,1.0631,5.5038,0.80661,0.97563,4.5337,1.26,0.66999,4.4481,1.2892,0.69521
100.0,0.8,50.0,3.333e-05,8.0,5.2749,1.5399,1.1114,4.3035,0.59775,1.766,5.5871,1.2924,1.0961,0.23371,0.27565,0.30555,5.8386,1.1783,0.66405,5.6666,0.63892,6.2414,0.22093,0.28561,0.22593,4.3238,0.48414,1.9147,5.5649,0.36954,0.90707,5.5417,0.41358,0.96405,3.5935,0.36194,2.2819,5.4244,1.2242,1.1763,5.322,1.1419,1.1408,4.496,1.0726,0.54735,4.6632,1.3398,1.8174,5.1721,1.4249,1.1893,4.4858,0.31453,1.9933,5.5852,1.3322,0.006283,5.6204,1.2797,1.0704,5.467,0.80772,0.98914,4.5088,1.2785,0.6768,4.453,1.2976,0.69583
100.0,1.6,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,1.6,50.0,3.333e-05,2.0,5.287,1.5072,1.0864,4.1831,0.55689,1.7465,5.6007,1.3439,1.0827,6.1232,0.26432,0.70063,5.7214,1.2024,0.64159,5.6748,0.63381,6.2543,0.065139,0.25557,0.35885,4.3402,0.43014,1.9108,5.6787,0.36669,0.8076,5.6541,0.41871,0.89849,3.7209,0.37325,2.1294,5.4347,1.2563,1.1798,5.354,1.2007,1.0816,4.6361,1.0755,0.50415,4.6623,1.2959,1.8393,5.1867,1.4358,1.1919,4.4929,0.31241,1.9982,5.578,1.3811,0.10061,5.6279,1.3294,1.0567,5.552,0.7853,0.99204,4.6056,1.2184,0.67082,4.4635,1.2739,0.69363
100.0,1.6,50.0,3.333e-05,4.0,5.2789,1.5193,1.1188,4.26,0.57211,1.7625,5.599,1.3119,1.0887,0.089446,0.25038,0.44783,5.7944,1.1783,0.65742,5.6621,0.6342,6.254,0.17098,0.26287,0.26767,4.3412,0.4658,1.8977,5.6325,0.36585,0.84825,5.6082,0.40802,0.90923,3.6189,0.36172,2.2496,5.4349,1.2356,1.1749,5.3471,1.1648,1.1183,4.5452,1.0779,0.51889,4.6709,1.3302,1.8069,5.1733,1.4186,1.1971,4.4884,0.30613,2.0002,5.5869,1.3572,0.033256,5.629,1.2989,1.063,5.5038,0.80661,0.97553,4.5337,1.2599,0.66992,4.448,1.2891,0.6952
100.0,1.6,50.0,3.333e-05,8.0,5.275,1.5398,1.1111,4.3034,0.59752,1.7657,5.587,1.2925,1.096,0.23385,0.27563,0.30529,5.8385,1.1782,0.66398,5.6668,0.63891,6.2411,0.22125,0.28559,0.22554,4.3237,0.48412,1.9145,5.5657,0.3696,0.90618,5.5427,0.41363,0.96313,3.5945,0.36205,2.2808,5.4244,1.2242,1.1761,5.322,1.142,1.1406,4.4961,1.0724,0.54718,4.6631,1.3397,1.8174,5.1724,1.425,1.1891,4.4857,0.31439,1.9933,5.5853,1.3322,0.0060443,5.6203,1.2798,1.0703,5.4668,0.80769,0.98906,4.5087,1.2783,0.67674,4.4529,1.2975,0.69584
100.0,3.2,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,3.2,50.0,3.333e-05,2.0,5.2871,1.5073,1.0863,4.1831,0.55688,1.7463,5.6006,1.3439,1.0826,6.1232,0.26424,0.70058,5.7214,1.2023,0.64172,5.6749,0.63379,6.2541,0.065489,0.25552,0.35841,4.3401,0.43009,1.9108,5.6795,0.36672,0.80662,5.6546,0.41874,0.89791,3.7213,0.37337,2.129,5.4347,1.2563,1.1797,5.354,1.2006,1.0816,4.6362,1.0755,0.50408,4.6622,1.296,1.8394,5.1868,1.4358,1.1918,4.4928,0.31214,1.9982,5.578,1.3811,0.10046,5.6278,1.3295,1.0566,5.552,0.78537,0.9919,4.6056,1.2184,0.67074,4.4635,1.2738,0.69358
100.0,3.2,50.0,3.333e-05,4.0,5.2792,1.5194,1.1185,4.26,0.57197,1.7621,5.599,1.3119,1.0885,0.089826,0.25018,0.44738,5.7943,1.1782,0.65756,5.6624,0.63414,6.2537,0.1717,0.26274,0.26681,4.341,0.46572,1.8975,5.6337,0.36587,0.84689,5.6092,0.40804,0.90798,3.6203,0.36187,2.2481,5.4349,1.2356,1.1747,5.3471,1.1648,1.1181,4.5452,1.0779,0.51868,4.6706,1.3305,1.8072,5.1735,1.4186,1.1969,4.4883,0.30569,2.0003,5.587,1.3573,0.032906,5.6289,1.299,1.0628,5.5037,0.80673,0.97527,4.5337,1.2598,0.66977,4.4479,1.289,0.69516
100.0,3.2,50.0,3.333e-05,8.0,5.2753,1.5397,1.1108,4.3035,0.59718,1.765,5.5869,1.2927,1.0957,0.23437,0.27537,0.30464,5.8382,1.178,0.66404,5.6671,0.63881,6.2407,0.22208,0.28541,0.22455,4.3236,0.48405,1.9142,5.567,0.36963,0.9046,5.544,0.41364,0.96162,3.5965,0.36221,2.2788,5.4245,1.2243,1.1758,5.3221,1.1421,1.1403,4.4962,1.0723,0.5469,4.663,1.34,1.8176,5.1727,1.4248,1.1888,4.4857,0.31388,1.9934,5.5854,1.3323,0.0055936,5.6202,1.28,1.07,5.4668,0.80783,0.98873,4.5085,1.2781,0.6766,4.4526,1.2973,0.69582
100.0,6.4,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
100.0,6.4,50.0,3.333e-05,2.0,5.2872,1.5073,1.0862,4.1832,0.55687,1.7462,5.6006,1.344,1.0826,6.1232,0.26419,0.70058,5.7213,1.2023,0.64184,5.675,0.63378,6.254,0.065725,0.25547,0.35812,4.34,0.43005,1.9107,5.6802,0.36676,0.80587,5.6549,0.41876,0.89751,3.7216,0.37344,2.1287,5.4347,1.2563,1.1796,5.354,1.2006,1.0815,4.6362,1.0756,0.50402,4.6621,1.2961,1.8394,5.1869,1.4358,1.1917,4.4928,0.31194,1.9981,5.578,1.3811,0.10035,5.6278,1.3295,1.0565,5.552,0.78542,0.99179,4.6056,1.2184,0.67067,4.4635,1.2738,0.69354
100.0,6.4,50.0,3.333e-05,4.0,5.2795,1.5195,1.1183,4.2601,0.57185,1.7618,5.5989,1.312,1.0883,0.09006,0.24997,0.44714,5.7941,1.178,0.65772,5.6625,0.63408,6.2535,0.17225,0.26261,0.26618,4.3408,0.46565,1.8973,5.6346,0.36588,0.84582,5.61,0.40805,0.90702,3.6216,0.36194,2.2469,5.435,1.2356,1.1746,5.3471,1.1648,1.118,4.5453,1.078,0.51851,4.6704,1.3308,1.8074,5.1738,1.4185,1.1968,4.4882,0.30532,2.0003,5.587,1.3574,0.032682,5.6289,1.299,1.0627,5.5038,0.80687,0.97505,4.5337,1.2598,0.66964,4.4478,1.2889,0.69511
100.0,6.4,50.0,3.333e-05,8.0,5.2756,1.5396,1.1107,4.3037,0.59687,1.7644,5.587,1.2927,1.0955,0.2347,0.27505,0.30427,5.838,1.1778,0.66412,5.6672,0.63867,6.2405,0.22276,0.28517,0.22378,4.3235,0.48398,1.9139,5.568,0.36963,0.90344,5.5449,0.41361,0.96054,3.5983,0.36225,2.2771,5.4247,1.2243,1.1756,5.3223,1.1421,1.1401,4.4963,1.0723,0.54664,4.6629,1.3403,1.8178,5.1729,1.4246,1.1888,4.4855,0.31345,1.9937,5.5854,1.3324,0.0053308,5.6202,1.28,1.0699,5.4669,0.80804,0.98841,4.5085,1.278,0.67646,4.4524,1.2971,0.6958
100.0,12.8,50.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,3.8285,4.5129,1.2377,0.69137
100.0,12.8,50.0,3.333e-05,2.0,5.2872,1.5073,1.0862,4.1832,0.55686,1.7462,5.6006,1.344,1.0825,6.1232,0.26416,0.70059,5.7213,1.2022,0.64191,5.6751,0.63377,6.2539,0.065826,0.25545,0.358,4.3399,0.43004,1.9107,5.6806,0.36679,0.80549,5.6551,0.41877,0.89733,3.7217,0.37347,2.1286,5.4347,1.2563,1.1796,5.354,1.2006,1.0815,4.6362,1.0756,0.504,4.6621,1.2962,1.8395,5.1869,1.4358,1.1917,4.4928,0.31185,1.9981,5.578,1.3811,0.10031,5.6277,1.3295,1.0565,5.552,0.78545,0.99173,4.6056,1.2184,0.67063,4.4635,1.2738,0.69351
